PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
15;2035;30;0;1;4200;0;0;1;0;0;3;36;72
15;2022;5004;22;2;7200;0;0;0;0;0;11;69;0
15;2022;2592;198;1;3600;0;0;0;0;0;3;29;0
15;2023;2592;198;4;14524;3;0;1;0;0;8;129;49
15;2024;2592;198;1;3600;0;1;0;1;0;4;28;41
15;2025;2592;198;6;21924;3;2;1;0;0;18;171;52
15;2026;2592;198;1;3600;1;0;0;0;1;0;31;58
15;2027;487;198;3;9851;2;1;0;0;0;6;81;55
15;2028;487;198;2;7200;2;0;0;0;0;1;51;60
15;2029;487;198;3;11100;2;0;1;0;0;4;92;50
15;2030;487;198;1;3600;0;1;0;0;0;4;27;52
15;2031;487;198;3;7679;2;1;0;0;0;6;56;55
15;2032;487;198;3;10800;1;2;0;0;0;9;103;51
15;2033;487;198;3;10938;1;2;0;1;0;11;94;49
15;2034;487;198;4;14350;3;1;0;0;0;9;124;47
187464;2034;359;42;5;17938;3;2;0;1;0;13;153;44
187464;2033;359;42;2;7801;1;1;0;0;0;5;66;54
187464;2032;2013;109;26;88486;16;9;1;2;0;81;747;61
187464;2031;2013;109;29;104141;13;12;4;2;0;94;884;54
187464;2030;2013;109;30;102537;26;2;2;0;0;52;852;41
187464;2029;1538;110;32;115934;19;9;4;1;0;89;962;38
197940;2031;1538;110;33;111009;23;10;0;2;0;83;961;39
197940;2032;2013;109;28;97241;16;11;1;1;0;86;782;43
197940;2033;1563;105;37;121546;21;16;0;4;0;99;1033;61
197940;2034;100;12;31;108508;16;11;3;4;2;95;935;64
197940;2035;100;12;18;61673;8;8;2;1;0;61;517;59
31;2035;1581;117;6;21600;4;2;0;1;0;17;181;48
31;2022;936;53;9;30780;0;0;0;0;0;14;230;0
31;2023;774;54;3;11100;3;0;0;0;1;4;96;87
31;2023;3721;54;1;3873;0;0;1;0;0;4;36;55
31;2024;3721;54;8;26302;5;2;0;0;0;10;181;71
31;2024;915;53;2;3211;0;1;1;0;0;6;28;49
31;2025;2073;119;19;63850;11;4;4;1;0;49;531;46
31;2026;1581;117;18;62865;12;4;2;1;0;37;516;48
31;2027;1581;117;17;54064;6;8;3;1;0;60;467;47
31;2028;1581;117;19;67142;9;6;4;0;0;52;562;50
31;2029;1581;117;12;41270;7;3;2;0;0;27;368;49
31;2030;1581;117;19;65658;13;5;1;2;0;48;575;48
31;2031;1581;117;14;49968;7;5;2;1;0;50;421;46
31;2032;1581;117;19;61316;14;3;2;0;0;39;499;49
31;2033;1581;117;14;48415;6;7;1;0;0;46;379;47
31;2034;1581;117;17;60615;13;2;2;1;0;36;501;49
208414;2035;1561;111;6;21521;3;2;1;0;0;15;170;59
208414;2034;2013;109;26;93558;17;6;3;2;0;74;804;43
208414;2033;1538;110;28;95873;22;5;1;1;0;69;782;41
203171;2035;1561;111;5;17948;2;2;1;1;0;12;141;57
203171;2034;2013;109;25;88576;14;8;3;1;0;66;756;58
203171;2033;2013;109;31;110726;20;8;3;1;0;93;919;41
203171;2032;1538;110;27;95489;20;6;1;1;0;65;783;40
208417;2035;4972;105;7;24059;6;1;0;0;0;22;214;61
208417;2034;2013;109;31;103568;14;13;4;2;0;90;923;42
208417;2033;1538;110;32;111629;18;8;6;0;0;100;935;39
208419;2035;2013;109;6;22802;4;1;1;0;0;15;184;55
208419;2033;1538;110;31;109324;20;8;3;1;0;77;927;40
208419;2034;2013;109;29;102570;18;8;3;2;0;74;850;41
213650;2035;2013;109;7;25130;6;1;0;0;0;12;227;43
213650;2034;1538;110;29;97940;16;8;5;0;0;76;853;41
67;2035;11;0;12;37908;2;3;4;0;0;37;328;58
67;2023;1774;119;19;63534;10;6;3;1;0;52;520;42
67;2024;2317;147;3;10812;1;1;1;0;0;11;94;45
67;2025;2317;147;2;4201;1;1;0;0;0;8;33;44
67;2026;2317;147;1;3600;1;0;0;0;0;3;27;52
67;2027;1610;116;24;83824;11;12;1;1;0;58;708;45
67;2028;1610;116;22;75983;13;6;3;1;0;56;653;47
67;2029;4644;16;7;10894;1;1;0;0;0;12;106;53
67;2030;1610;116;24;76369;14;7;3;2;0;72;650;46
67;2031;1610;116;22;77413;12;8;2;1;0;62;675;46
67;2032;612;16;3;10800;2;1;0;0;0;10;65;50
67;2034;11;0;16;45520;3;5;2;0;0;57;507;60
83;2035;737;2;36;129958;21;13;2;2;3;74;982;72
83;2034;737;2;65;236360;34;26;5;2;6;170;1998;71
83;2019;918;53;2;7200;0;0;0;0;0;2;36;0
83;2020;1501;56;8;27360;0;0;0;0;0;20;250;0
83;2020;918;53;3;10800;0;0;0;0;0;3;49;0
83;2021;1340;13;42;143640;0;0;0;0;0;113;1046;0
83;2022;109;11;45;153900;0;0;0;0;0;153;1378;0
83;2023;276;35;55;196258;38;15;2;3;0;140;1681;71
83;2024;472;22;41;148656;29;11;1;3;3;104;1161;68
83;2025;744;2;60;217368;35;20;5;3;6;126;1534;70
83;2026;744;2;10;36254;7;3;0;0;2;22;252;70
83;2026;738;2;48;172781;28;16;4;2;6;100;1069;65
83;2027;741;2;38;135377;17;15;5;1;2;92;1193;74
83;2028;741;2;61;222389;36;17;8;3;7;137;1872;74
83;2029;742;2;66;238636;35;24;7;3;7;178;2131;74
83;2030;742;2;52;180234;28;22;1;3;5;134;1708;75
83;2031;748;2;35;122896;20;14;1;2;3;111;1099;67
83;2031;2168;2;23;82771;14;9;0;0;0;66;829;78
83;2032;2168;2;65;235765;32;26;7;3;3;176;1977;69
83;2033;737;2;64;233051;29;27;8;5;7;148;1962;76
96;2035;2505;143;1;3600;1;0;0;0;0;1;32;43
96;2034;2505;143;2;7801;2;0;0;0;0;3;75;44
96;2033;849;218;5;15940;2;2;1;0;0;12;131;47
96;2032;4750;143;2;7200;2;0;0;0;1;1;73;50
96;2031;2486;143;3;10752;2;1;0;0;0;5;98;48
96;2030;4747;143;5;19146;3;1;1;0;0;17;158;45
96;2029;4747;143;2;7801;2;0;0;0;0;3;73;41
96;2028;4747;143;2;7200;2;0;0;0;0;1;63;44
96;2027;4747;143;1;3600;1;0;0;0;0;2;33;42
96;2026;4747;143;1;3600;1;0;0;0;1;0;28;49
96;2025;2496;218;4;14349;2;2;0;1;0;10;114;43
96;2024;2495;143;3;10800;2;1;0;0;0;7;85;48
96;2023;2495;143;3;11347;2;1;0;0;0;9;101;45
96;2022;2494;218;6;20520;0;0;0;0;0;10;0;0
96;2019;2457;142;12;41040;0;0;0;0;0;36;327;0
203177;2035;1561;111;8;27138;4;3;1;2;0;13;222;57
203177;2034;1561;111;20;69980;12;8;0;3;0;43;596;57
203177;2033;2013;109;29;101584;18;11;0;1;0;95;830;42
203177;2032;1538;110;31;103256;19;9;3;2;0;88;896;40
213659;2035;2013;109;8;29345;5;3;0;1;0;28;248;41
213659;2034;1538;110;33;110451;19;10;4;1;0;85;918;40
132;2035;1581;117;3;10800;3;0;0;0;0;5;82;56
132;2034;1581;117;21;77248;13;4;4;0;0;48;660;49
132;2033;1581;117;17;60069;11;6;0;2;0;48;505;49
132;2032;1581;117;19;68661;11;8;0;2;0;64;579;49
132;2031;1581;117;16;55699;13;2;1;1;0;36;460;47
132;2030;1581;117;16;55777;11;4;1;0;0;28;465;52
132;2029;1581;117;19;66041;8;8;3;2;0;59;514;52
132;2028;1581;117;17;61748;10;6;1;1;0;54;510;50
132;2027;1581;117;17;56224;9;8;0;1;0;51;480;49
132;2026;1581;117;18;64250;9;8;1;0;0;46;514;51
132;2025;2073;119;19;62720;13;6;0;0;0;43;508;52
132;2024;920;53;3;10800;3;0;0;0;0;4;92;46
132;2024;1880;2;6;19698;3;2;0;1;0;16;162;64
132;2023;2545;54;18;63534;5;10;2;0;0;48;489;63
203179;2035;365;42;5;18601;4;1;0;0;0;12;153;54
203179;2034;365;42;28;93974;17;9;2;1;0;82;756;55
203179;2033;1561;111;18;62139;12;5;1;0;0;35;505;42
203179;2032;1538;110;29;100747;15;12;2;2;0;95;862;41
161403;2024;1538;110;26;88469;16;7;3;2;0;78;769;40
161403;2025;2013;109;29;102908;11;17;1;3;0;107;876;41
161403;2026;1561;111;23;76837;11;10;2;0;0;50;612;53
161403;2027;1561;111;16;56580;9;6;1;0;1;31;455;63
161403;2028;1561;111;26;84446;14;9;3;1;0;60;707;46
161403;2029;366;42;21;76097;13;7;1;2;0;61;620;53
161403;2030;366;42;22;76300;14;8;0;1;0;66;628;58
161403;2031;5026;112;27;98859;18;6;3;0;0;64;833;61
161403;2032;5026;112;30;109181;21;6;3;2;0;71;900;58
161403;2033;5026;112;27;96007;18;9;0;1;0;66;826;58
144;2035;1576;117;5;18601;4;1;0;1;0;12;162;42
144;2034;1576;117;17;59002;9;5;3;2;0;42;509;42
144;2033;1576;117;12;40724;6;3;3;0;0;40;333;42
144;2032;1576;117;18;67126;12;4;2;0;0;44;563;42
144;2031;1576;117;13;47082;9;3;1;0;0;28;414;41
144;2030;1576;117;15;54465;12;3;0;0;0;38;470;42
144;2029;1576;117;14;43771;10;3;1;1;0;31;376;43
144;2028;1576;117;18;57411;11;6;1;0;0;50;522;44
144;2027;1576;117;19;64947;11;7;1;1;0;58;544;43
144;2026;1576;117;15;53199;12;2;1;0;0;33;452;44
144;2026;4534;147;1;3600;1;0;0;0;1;0;30;52
144;2025;4534;147;5;14687;2;3;0;0;0;12;123;43
144;2024;4990;147;3;11248;1;2;0;0;0;12;94;45
144;2023;4990;147;1;3994;1;0;0;0;0;3;33;45
147;2035;543;24;7;22992;4;2;0;0;0;18;178;63
147;2034;482;22;45;159550;30;10;5;3;2;98;1134;67
147;2033;767;54;55;193431;23;27;5;4;3;142;1668;71
147;2032;3913;54;6;22160;3;1;2;0;0;15;168;69
147;2032;758;54;35;121103;17;15;3;2;1;92;1117;72
147;2031;758;54;53;187403;14;29;9;8;0;183;1957;71
147;2030;497;23;47;170615;27;15;5;2;7;100;1499;81
147;2029;497;23;52;189964;22;22;8;2;6;119;1603;75
147;2028;2197;54;51;184881;29;18;4;1;3;136;1501;69
147;2022;926;53;7;23940;0;0;0;0;0;21;204;0
147;2023;1093;54;0;0;0;0;0;0;0;0;0;0
147;2023;927;53;1;3600;1;0;0;0;0;1;35;42
147;2024;1093;54;2;7119;1;1;0;0;0;8;44;42
147;2024;4892;53;4;14314;1;3;0;0;1;6;133;46
147;2025;1795;119;16;55003;8;5;3;2;0;53;454;47
147;2026;1795;119;23;78096;11;9;3;1;0;72;665;55
147;2027;1581;117;17;59004;11;3;3;0;0;43;469;53
177013;2032;226;14;7;22766;4;1;1;0;1;13;145;62
177013;2031;364;42;23;84377;16;7;0;3;0;52;716;57
177013;2030;364;42;18;63024;12;5;1;0;0;57;513;53
177013;2029;1561;111;23;81043;16;5;2;1;1;44;710;55
177013;2028;2013;109;27;96571;21;5;1;2;0;70;836;43
177013;2027;1538;110;28;99726;17;6;5;1;0;75;838;41
203180;2035;2013;109;10;34043;7;2;1;0;0;22;300;57
203180;2034;2013;109;26;89531;14;8;4;1;0;64;754;59
203180;2033;2013;109;25;78825;11;10;4;1;0;57;621;42
203180;2032;1538;110;30;95008;20;10;0;1;0;91;767;39
213661;2035;2013;109;8;27108;6;2;0;0;0;18;213;43
213661;2034;1538;110;31;106578;20;10;1;2;0;95;874;42
208427;2035;1561;111;7;22883;4;3;0;0;0;17;190;49
208427;2034;2013;109;30;107005;18;8;4;2;0;75;881;42
208427;2033;1538;110;23;71656;14;6;3;0;0;69;601;40
218901;2035;1538;110;5;18000;2;3;0;1;0;21;136;40
218902;2035;1538;110;7;22819;5;1;1;1;0;25;179;41
208430;2035;1561;111;4;15001;2;0;2;0;0;5;125;53
208430;2034;2013;109;29;105384;22;6;1;0;0;77;890;40
208430;2033;1538;110;27;95209;18;8;1;1;0;87;815;38
197949;2035;384;43;3;9150;2;1;0;0;0;11;70;51
197949;2034;384;43;11;37968;6;3;2;0;0;32;317;50
197949;2033;1561;111;22;81035;15;6;1;1;1;49;651;54
197949;2032;2013;109;31;106919;22;8;1;1;0;75;864;43
197949;2031;1538;110;27;90459;15;11;1;2;0;75;751;41
166545;2035;1096;10;8;28940;3;4;1;0;0;29;272;67
166545;2034;193;14;30;109455;26;3;1;0;3;53;759;71
166545;2033;193;14;29;104748;17;8;4;1;3;70;749;66
166545;2029;4846;42;33;111856;17;9;7;2;0;99;889;60
166545;2028;4846;42;27;97064;14;8;5;1;0;77;821;61
166545;2027;4846;42;21;66267;17;3;1;0;0;58;592;55
166545;2026;1561;111;25;90829;13;9;3;1;1;57;755;44
166545;2025;1538;110;27;91548;12;13;2;0;0;82;753;41
187;2035;1581;117;5;18601;4;1;0;0;0;9;164;57
187;2034;1581;117;20;72399;13;4;3;0;0;35;589;50
187;2033;1581;117;14;48195;9;3;2;0;0;39;416;53
187;2032;1581;117;17;60099;13;3;1;1;0;36;518;50
187;2031;1581;117;21;75398;14;5;2;0;0;62;615;53
187;2030;1581;117;18;61161;11;6;1;0;0;57;496;55
187;2029;1581;117;18;64315;12;5;1;1;0;40;540;52
187;2028;1581;117;17;59750;11;6;0;1;0;48;479;52
187;2027;1581;117;18;60315;10;6;2;0;0;47;491;50
187;2026;1581;117;18;63326;13;3;2;0;0;45;543;52
187;2025;1581;117;21;74849;10;8;3;2;0;40;630;51
187;2024;2071;119;18;59612;10;7;1;1;0;50;500;52
187;2023;4684;243;9;30183;3;3;3;1;1;15;266;55
187;2022;4684;243;29;99180;0;0;0;0;0;74;860;0
187;2021;910;53;2;7200;0;0;0;0;0;7;35;0
187;2020;910;53;12;41040;0;0;0;0;0;25;309;0
182262;2035;3720;112;4;12538;1;3;0;2;0;15;103;64
182262;2034;368;42;27;89705;17;6;4;1;0;76;737;57
182262;2033;368;42;20;70465;10;8;2;0;0;54;594;53
182262;2032;1561;111;23;83248;12;10;1;1;0;54;699;61
182262;2031;1561;111;22;73067;15;7;0;0;0;45;604;55
182262;2030;1561;111;27;97432;15;9;3;1;0;63;818;55
182262;2029;2013;109;31;106634;20;8;3;1;0;87;913;41
182262;2028;1538;110;28;102921;18;7;3;1;0;78;854;39
213668;2035;2013;109;9;28026;5;4;0;1;0;30;222;45
213668;2034;1538;110;28;102030;15;10;3;0;0;76;836;43
192718;2035;103;12;15;54554;8;4;3;0;2;42;475;69
192718;2034;103;12;22;68986;9;9;2;0;1;64;584;59
192718;2033;361;42;23;83685;13;8;2;2;0;66;724;58
192718;2032;361;42;22;77171;14;5;3;0;0;60;636;51
192718;2031;1561;111;27;93094;19;3;5;2;0;57;803;42
192718;2030;1538;110;27;89194;14;9;4;2;0;72;752;40
171787;2035;4849;46;8;26141;0;6;1;0;0;31;260;56
171787;2026;1538;110;32;113866;27;5;0;0;0;88;962;40
171787;2027;1561;111;27;94482;19;5;3;0;0;51;757;43
171787;2028;359;42;22;75954;15;6;1;2;0;76;661;53
171787;2029;383;43;19;66179;7;10;2;1;0;53;556;56
171787;2030;383;43;27;95949;19;5;3;1;0;69;797;55
171787;2031;383;43;34;111729;18;12;4;1;0;95;905;59
171787;2032;417;46;7;21737;5;1;0;0;2;13;162;66
171787;2033;417;46;10;36132;6;2;2;0;1;23;291;72
208434;2035;1561;111;7;25801;5;1;1;0;0;9;213;53
208434;2034;2013;109;31;106043;19;11;1;3;0;91;918;42
208434;2033;1538;110;28;93116;15;11;2;1;0;91;783;40
192720;2035;356;42;8;23830;3;4;1;0;0;32;183;54
192720;2034;356;42;19;63486;13;4;2;0;0;47;523;53
192720;2033;1561;111;24;78801;11;7;6;1;0;63;652;57
192720;2032;1561;111;20;67403;9;8;3;3;1;41;564;54
192720;2031;1561;111;23;78863;11;11;1;2;0;64;638;40
192720;2030;1538;110;28;94952;14;12;2;1;0;103;784;39
218;2035;1606;113;6;18289;4;2;0;1;0;14;167;70
218;2034;1606;113;21;73414;12;8;1;3;0;82;572;84
218;2033;1931;128;26;77838;9;11;2;2;0;79;641;55
218;2032;567;59;22;79829;14;6;2;0;1;47;620;70
218;2031;41;1;48;162149;21;24;1;1;5;141;1487;69
218;2030;41;1;32;95679;9;15;2;2;2;100;1104;69
218;2029;1371;14;34;120298;10;22;2;4;2;103;1230;74
218;2028;1371;14;33;119056;13;16;2;3;1;97;1155;74
218;2027;1371;14;25;83712;10;11;0;0;0;71;873;73
218;2026;1371;14;23;69493;5;12;3;0;0;69;762;68
218;2025;255;34;15;51633;4;8;3;3;0;42;421;55
218;2024;255;34;9;29615;4;5;0;2;0;27;240;53
218;2023;255;34;10;35558;5;3;2;0;0;26;268;55
218;2022;4682;243;23;78660;0;0;0;0;0;81;853;0
218912;2035;1538;110;5;18475;3;2;0;0;0;18;166;38
218913;2035;1538;110;7;22862;4;2;1;0;0;20;172;39
218915;2035;1538;110;7;23541;6;1;0;0;0;18;187;39
203194;2035;399;45;6;18917;3;3;0;0;0;15;145;49
203194;2034;1561;111;23;84098;12;6;5;3;0;45;711;58
203194;2033;2013;109;25;90727;15;9;1;2;0;68;784;44
203194;2032;1538;110;28;90499;13;13;2;0;0;86;767;42
213676;2035;2013;109;5;13147;1;3;1;0;0;12;115;42
213676;2034;1538;110;29;107140;18;8;3;3;0;80;888;38
279;2035;766;54;20;72762;11;7;2;0;2;46;574;72
279;2034;745;2;0;0;0;0;0;0;0;0;0;0
279;2033;706;15;9;31857;7;2;0;0;1;20;192;62
279;2032;706;15;18;61413;8;6;3;0;0;62;513;60
279;2031;706;15;42;146831;20;20;2;2;0;125;1133;61
279;2019;2546;53;8;27360;0;0;0;0;0;15;231;0
279;2019;934;53;4;13680;0;0;0;0;0;4;55;0
279;2020;934;53;25;85500;0;0;0;0;0;52;578;0
279;2021;934;53;10;34200;0;0;0;0;0;17;266;0
279;2021;4244;53;23;78660;0;0;0;0;0;68;829;0
279;2022;934;53;15;51300;0;0;0;0;0;28;394;0
279;2023;4983;55;36;124575;20;10;6;3;0;66;1054;83
279;2024;2545;54;7;22266;4;2;0;0;0;18;168;61
279;2025;2545;54;36;126079;17;16;3;1;1;103;1069;67
279;2026;755;54;3;10725;2;1;0;0;0;6;69;69
279;2026;1423;9;48;174585;30;14;4;1;4;124;1324;68
279;2027;1492;54;40;144299;14;22;4;2;2;113;1199;68
279;2027;769;54;12;44238;5;5;2;2;0;32;393;72
279;2028;4636;23;16;53024;5;9;0;1;1;47;485;65
279;2029;4636;23;43;143505;20;17;4;2;3;105;1346;75
279;2030;4636;23;48;171092;28;17;3;1;8;106;1640;81
197962;2035;1563;105;8;24789;1;7;0;1;0;26;202;64
197962;2034;99;12;1;3596;0;1;0;0;0;2;40;89
197962;2034;1563;105;33;110603;19;11;3;2;0;86;918;63
197962;2033;375;43;23;85596;16;5;2;2;0;53;706;53
197962;2032;1561;111;18;56609;11;5;2;0;0;38;460;42
197962;2031;1538;110;29;99586;16;10;3;1;0;91;814;41
208441;2035;2013;109;9;33330;5;4;0;1;0;25;286;51
208441;2034;2013;109;26;94013;18;6;2;2;0;84;787;42
208441;2033;1538;110;29;101010;21;6;2;1;0;73;818;41
218924;2035;1538;110;7;24616;6;1;0;0;0;20;217;41
320;2035;562;3;18;61769;8;10;0;1;2;48;604;74
320;2034;580;59;16;56269;6;9;1;0;1;46;449;64
320;2033;564;3;23;78705;11;8;3;0;1;58;626;67
320;2032;1928;59;32;116793;23;7;2;2;0;75;877;70
320;2031;1930;128;25;87341;12;12;1;1;1;89;677;54
320;2030;1923;128;12;27246;3;4;1;0;0;28;234;54
320;2029;1918;59;5;18000;2;3;0;0;0;15;132;62
320;2028;2319;16;10;33574;6;3;0;0;1;21;292;75
320;2028;571;3;0;0;0;0;0;0;0;0;0;0
320;2027;1927;59;13;46759;9;2;2;0;2;29;305;64
320;2026;1927;59;33;113555;19;7;6;0;3;96;976;66
320;2025;2805;196;5;15531;2;3;0;0;0;13;125;58
320;2022;2805;196;5;17100;0;0;0;0;0;8;140;0
320;2023;2805;196;1;3600;1;0;0;0;0;1;31;61
320;2024;2805;196;3;8368;2;1;0;0;1;9;66;49
208443;2035;1561;111;6;22744;3;3;0;1;0;15;170;58
208443;2034;2013;109;28;92653;16;10;2;0;0;83;763;42
208443;2033;1538;110;26;85717;12;11;3;2;0;69;719;39
208445;2035;2013;109;6;22026;3;2;1;0;0;15;174;57
208445;2034;2013;109;24;84700;18;6;0;0;0;55;684;40
208445;2033;1538;110;29;105512;17;9;3;1;0;87;900;40
359;2035;759;54;27;98450;15;9;3;2;2;71;732;66
359;2034;762;54;9;32747;6;3;0;1;1;18;280;80
359;2034;774;54;42;152682;20;16;6;2;2;113;1211;67
359;2033;774;54;53;190016;35;16;2;3;8;106;1342;71
359;2032;5004;22;46;162825;18;22;5;4;3;135;1241;62
359;2031;5004;22;45;158649;27;15;2;1;4;117;1359;72
359;2030;5004;22;40;141102;23;11;4;3;3;101;1139;71
359;2029;978;48;14;46270;4;5;3;0;0;39;425;67
359;2028;775;54;48;171870;25;18;4;3;2;123;1507;73
359;2027;4965;91;16;58255;9;5;2;0;0;40;486;56
359;2026;2072;119;21;71431;11;8;2;2;0;70;568;54
359;2026;732;2;0;0;0;0;0;0;0;0;0;0
359;2025;934;53;12;42116;9;3;0;0;0;29;359;54
359;2022;4244;53;7;23940;0;0;0;0;0;37;236;0
359;2023;4244;53;8;27248;4;3;1;1;0;17;228;46
359;2024;934;53;6;19978;2;4;0;1;0;14;159;48
192733;2035;99;12;20;67670;7;11;1;3;0;62;713;71
192733;2030;1538;110;29;100355;20;9;0;2;0;84;849;41
192733;2031;2013;109;32;116723;20;7;5;2;0;91;998;46
192733;2032;1563;105;45;152951;29;14;2;1;0;115;1274;71
192733;2033;99;12;50;174402;28;19;1;0;2;136;1522;67
192733;2034;99;12;48;173768;29;16;3;1;4;139;1560;70
203207;2035;2013;109;7;24262;4;2;1;0;0;22;210;55
203207;2034;2013;109;24;83030;16;6;2;2;0;56;680;53
203207;2033;2013;109;28;99801;14;11;3;1;0;75;841;42
203207;2032;1538;110;32;109860;20;11;1;4;0;95;885;39
213689;2035;2018;109;7;26340;6;1;0;1;0;15;219;44
213689;2034;1539;110;31;108934;19;7;5;2;0;88;908;41
213692;2035;1588;109;9;32889;6;3;0;0;0;20;275;41
213692;2034;1539;110;24;84046;13;10;1;2;0;71;676;40
197984;2035;2031;105;11;38794;4;7;0;2;0;32;329;58
197984;2034;2031;105;30;95712;18;9;3;1;0;75;769;57
197984;2033;1561;111;20;73752;11;5;4;0;0;52;619;58
197984;2032;1561;111;26;82481;19;6;1;1;0;42;705;41
197984;2031;1538;110;24;79221;17;4;3;0;0;62;645;41
203214;2035;2013;109;5;17876;2;2;1;1;0;15;148;59
203214;2034;2013;109;31;109426;19;10;2;3;0;80;912;56
203214;2033;2013;109;31;107913;19;9;3;4;0;87;879;41
203214;2032;1538;110;26;92245;17;6;3;0;0;71;785;40
197986;2035;4972;105;4;15001;3;0;1;0;0;6;113;53
197986;2034;1561;111;23;80529;14;7;2;3;0;62;667;55
197986;2033;1561;111;22;77797;15;4;3;1;0;47;654;51
197986;2032;2013;109;27;97950;17;10;0;1;0;70;778;43
197986;2031;1538;110;29;102138;16;11;2;1;0;86;888;41
192739;2035;92;12;17;55800;9;6;1;1;1;52;430;57
192739;2034;92;12;33;105821;15;8;4;0;1;89;896;64
192739;2033;92;12;21;60440;5;11;1;1;0;80;611;53
192739;2032;4971;105;36;122773;22;10;4;0;0;103;1011;65
192739;2031;1561;111;22;76413;13;7;2;1;0;49;593;43
192739;2030;1538;110;23;78068;16;5;2;1;0;66;645;40
197988;2034;1569;106;28;87785;14;11;3;1;0;80;722;66
197988;2033;1569;106;27;94791;14;13;0;3;0;79;762;58
197988;2032;4910;109;26;93868;13;9;4;3;0;78;776;43
197988;2031;1539;110;28;101689;17;7;4;3;0;75;852;40
161460;2032;1585;112;24;85660;16;6;2;1;0;67;712;54
161460;2031;1585;112;25;87789;14;8;3;1;1;65;733;53
161460;2030;4070;40;21;68039;13;7;1;1;0;69;539;53
161460;2029;1984;40;29;98287;17;9;3;4;0;100;808;52
161460;2028;1569;106;25;83619;13;8;4;1;0;65;675;61
161460;2027;4910;109;27;91910;13;13;1;4;0;87;787;58
161460;2026;4910;109;35;116161;20;10;5;1;1;108;976;54
161460;2025;4910;109;27;90946;22;5;0;1;0;68;752;40
161460;2024;1539;110;32;114698;22;6;4;2;0;83;959;40
483;2035;2190;24;22;79955;14;5;2;2;2;56;628;70
483;2034;586;59;35;125798;20;13;1;3;5;94;1048;71
483;2033;569;3;21;71477;8;8;4;0;3;44;567;73
483;2032;569;3;54;194268;28;18;8;0;9;124;1604;72
483;2031;548;24;37;129519;16;17;3;1;3;101;1234;73
483;2030;1933;128;28;95858;13;10;2;1;3;94;856;61
483;2022;2798;196;7;23940;0;0;0;0;0;19;164;0
483;2023;2836;196;4;11670;1;3;0;0;0;12;99;50
483;2024;2836;196;1;3600;0;1;0;0;0;1;40;52
483;2025;592;60;4;14400;4;0;0;0;0;8;127;56
483;2026;567;59;20;62457;11;5;0;0;1;52;519;64
483;2029;1928;59;35;127166;13;19;3;0;1;122;1143;65
218941;2035;1539;110;9;31324;5;4;0;2;0;27;269;40
495;2035;488;198;2;7397;2;0;0;0;0;3;71;57
495;2034;2592;198;10;33289;3;5;2;1;0;23;281;57
495;2033;2592;198;16;55231;8;4;4;2;0;33;461;55
495;2032;2592;198;14;42831;10;4;0;0;1;22;344;59
495;2031;2592;198;12;42995;6;4;2;0;0;27;345;55
495;2030;4438;18;11;37911;5;4;2;1;0;32;323;55
495;2029;4064;18;13;46522;7;4;2;0;0;48;396;53
495;2028;4064;18;2;6334;1;1;0;0;0;7;53;43
495;2027;4064;18;4;14400;2;2;0;1;0;14;134;50
495;2026;4064;18;5;17914;4;1;0;0;0;13;158;45
495;2025;818;201;3;8921;1;2;0;0;0;7;66;49
495;2024;818;201;3;10800;1;2;0;0;0;4;94;52
495;2023;4438;18;3;10742;0;2;1;0;0;11;93;48
495;2023;475;198;2;7200;0;1;1;0;0;4;63;48
501;2035;1527;33;9;32977;5;2;2;1;1;21;273;73
501;2034;4247;33;17;60735;5;8;3;0;0;57;546;63
501;2019;100;12;2;7200;0;0;0;0;0;12;71;0
501;2019;398;44;1;3600;0;0;0;0;0;2;31;0
501;2020;398;44;3;10800;0;0;0;0;0;12;95;0
501;2021;398;44;5;17100;0;0;0;0;0;19;129;0
501;2032;54;1;15;47599;7;5;1;0;3;30;487;77
501;2033;42;1;25;82889;11;7;3;0;2;55;737;74
213699;2035;4910;109;6;21541;4;2;0;0;0;20;187;42
213699;2034;1539;110;29;105991;16;11;2;1;0;90;880;40
504;2035;740;2;18;61211;4;10;2;0;1;49;615;74
504;2034;3730;54;53;186967;17;29;6;2;4;148;1748;71
504;2033;3730;54;45;163800;15;25;5;3;1;127;1510;72
504;2032;495;23;1;3567;0;1;0;1;0;3;39;90
504;2032;3789;2;0;0;0;0;0;0;0;0;0;0
504;2032;3933;69;3;10990;1;2;0;0;0;9;89;46
504;2031;3933;69;16;55911;9;6;1;0;0;47;459;56
504;2030;950;69;15;54266;9;4;2;1;0;41;460;58
504;2029;3741;19;10;33532;8;2;0;0;0;26;299;54
504;2028;4965;91;18;58793;12;6;0;1;0;39;505;52
504;2027;1077;53;10;33632;7;2;1;0;0;18;294;53
504;2026;1077;53;3;10800;3;0;0;0;0;4;89;54
504;2025;1077;53;6;19553;2;4;0;0;0;12;171;49
504;2024;1077;53;1;3768;1;0;0;0;0;1;28;51
504;2023;1077;53;5;17412;4;1;0;0;0;9;153;43
197997;2035;4186;111;7;24858;6;1;0;0;0;9;194;58
197997;2034;4186;111;21;76757;10;8;3;0;0;41;604;52
197997;2033;4186;111;20;70409;12;6;2;3;1;45;602;54
197997;2032;1587;109;29;95304;15;12;2;2;0;81;797;41
