PlayerId;Year;Team Id;League Id;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
595;2030;682;22;17;61307;12;5;0;0;4;29;572;84
595;2028;3721;54;5;17936;1;4;0;1;0;15;117;55
171819;2030;224;14;0;0;0;0;0;0;0;0;0;0
171819;2031;224;14;0;0;0;0;0;0;0;0;0;0
171819;2033;177;14;0;0;0;0;0;0;0;0;0;0
676;2022;2799;196;5;17100;0;0;0;0;0;16;144;0
676;2022;589;60;3;10800;0;0;0;0;0;6;55;0
676;2024;564;9999;10;35965;5;4;1;1;1;27;269;66
676;2024;564;3;6;21507;2;4;0;0;1;17;191;71
676;2025;564;3;5;19238;1;1;3;0;0;17;164;64
676;2026;65;1;0;0;0;0;0;0;0;0;0;0
676;2028;22;0;0;0;0;0;0;0;0;0;0;0
676;2029;22;0;0;0;0;0;0;0;0;0;0;0
676;2030;22;0;0;0;0;0;0;0;0;0;0;0
676;2031;22;0;0;0;0;0;0;0;0;0;0;0
676;2032;34;0;6;22289;3;3;0;1;0;19;235;71
676;2034;34;0;5;17859;1;4;0;2;0;17;166;63
676;2035;34;0;12;38793;5;6;0;0;2;28;394;75
676;2036;34;0;0;0;0;0;0;0;0;0;0;0
676;2037;883;4;13;46785;7;5;1;0;1;31;409;73
166591;2029;108;11;2;5564;0;1;0;0;0;7;60;63
166591;2029;108;11;1;405;0;0;0;0;0;0;4;50
166591;2030;108;11;6;24459;2;2;2;0;0;26;176;51
166591;2038;15;0;10;36090;4;5;1;0;1;19;276;77
805;2038;835;66;13;47157;6;6;1;1;1;34;353;67
805;2037;846;66;11;43157;5;5;1;1;1;28;365;74
805;2036;846;66;6;22113;2;3;1;1;0;20;208;72
805;2035;846;66;15;55738;11;3;1;0;2;28;301;65
805;2034;832;9999;1;365;0;0;0;0;0;0;3;51
805;2033;832;7;1;1898;0;0;0;0;0;0;14;71
805;2033;832;9999;0;0;0;0;0;0;0;0;0;0
805;2032;832;7;7;29604;2;3;2;0;0;19;298;82
805;2032;832;9999;2;8298;1;0;1;0;0;4;79;84
805;2031;832;7;0;0;0;0;0;0;0;0;0;0
805;2031;832;9999;1;3600;1;0;0;0;0;1;40;98
805;2030;832;9999;3;7761;0;3;0;1;0;12;115;66
161535;2038;4245;10;0;0;0;0;0;0;0;0;0;0
161535;2037;52;1;0;0;0;0;0;0;0;0;0;0
161535;2027;131;13;4;15317;0;3;1;0;0;19;178;67
161535;2028;131;13;9;34443;4;3;2;0;0;26;324;74
161535;2029;131;13;6;18359;2;3;1;0;0;22;168;55
161535;2032;157;10;8;25757;6;1;0;0;2;13;154;69
161535;2034;167;33;6;22215;4;2;0;0;0;14;195;76
161535;2035;167;33;2;7192;0;2;0;1;0;9;92;80
873;2019;2517;66;1;3600;0;0;0;0;0;5;32;0
161540;2036;716;20;0;0;0;0;0;0;0;0;0;0
161540;2034;716;20;0;0;0;0;0;0;0;0;0;0
161540;2033;716;20;4;13119;2;2;0;0;1;12;89;53
161540;2032;69;10;0;0;0;0;0;0;0;0;0;0
161540;2029;134;13;0;0;0;0;0;0;0;0;0;0
161540;2028;134;13;11;39215;4;6;1;0;0;40;374;64
161540;2027;134;13;15;54491;9;6;0;1;0;42;529;72
171838;2030;116;11;0;0;0;0;0;0;0;0;0;0
171838;2032;116;11;10;36545;4;4;2;0;0;34;314;65
171838;2032;116;11;5;18212;2;3;0;1;0;21;181;65
192776;2038;611;16;7;27000;3;2;2;0;0;25;248;67
192776;2037;611;16;4;11284;0;4;0;1;0;15;142;60
192776;2032;119;11;1;2421;0;0;0;0;0;3;29;60
192776;2034;119;11;19;64891;9;9;0;1;0;74;648;62
192776;2035;119;11;20;72673;10;7;3;0;0;78;648;60
192776;2035;119;11;3;10285;0;2;0;1;0;16;115;46
203276;2037;139;13;5;16843;1;4;0;0;0;24;174;51
203276;2036;139;13;12;42946;7;5;0;0;1;35;477;76
213756;2038;132;13;5;14870;2;2;1;0;0;15;121;55
182324;2032;4960;14;0;0;0;0;0;0;0;0;0;0
182324;2032;4960;14;0;0;0;0;0;0;0;0;0;0
1061;2038;751;2;13;48223;6;6;1;1;1;40;521;82
1061;2037;2308;16;6;21947;2;4;0;1;0;25;174;52
1061;2036;2308;16;16;58250;10;6;0;1;2;44;560;78
1061;2034;505;9999;5;15852;0;2;2;1;0;12;189;76
1061;2033;505;23;13;47770;8;5;0;0;5;24;402;81
1061;2032;759;54;0;0;0;0;0;0;0;0;0;0
1061;2031;759;54;0;0;0;0;0;0;0;0;0;0
203288;2038;51;1;0;0;0;0;0;0;0;0;0;0
203288;2034;135;13;1;306;0;0;0;0;0;1;3;40
203288;2035;135;13;4;11941;0;4;0;0;0;17;131;57
203288;2036;135;13;16;56725;10;5;1;0;0;58;565;66
203288;2037;135;13;11;38770;4;7;0;0;0;40;425;72
198074;2036;195;14;0;0;0;0;0;0;0;0;0;0
198074;2036;195;14;0;0;0;0;0;0;0;0;0;0
187537;2031;117;11;5;18756;1;3;1;0;0;25;207;56
187537;2033;117;11;7;25616;3;3;1;0;0;27;292;75
187537;2034;117;11;17;61338;10;6;1;1;0;47;491;67
187537;2035;19;0;7;25437;3;3;1;1;0;19;195;68
161583;2037;583;59;1;2869;0;0;0;0;0;4;29;54
161583;2036;170;33;0;0;0;0;0;0;0;0;0;0
161583;2034;4839;32;5;17283;2;3;0;0;0;19;128;50
161583;2029;125;11;17;56965;12;4;0;0;0;58;464;57
161583;2028;125;12;5;18269;3;2;0;0;0;15;196;77
161583;2028;125;11;20;73321;15;3;1;0;2;46;554;68
161583;2027;117;11;0;0;0;0;0;0;0;0;0;0
161583;2026;117;11;0;0;0;0;0;0;0;0;0;0
166646;2026;39;9999;5;18348;4;1;0;0;2;15;136;60
166646;2027;130;13;0;0;0;0;0;0;0;0;0;0
166646;2028;130;13;5;18407;1;3;1;1;0;20;160;54
166646;2030;16;0;0;0;0;0;0;0;0;0;0;0
166646;2031;16;0;2;684;0;0;0;0;0;0;5;52
166646;2032;16;0;4;10867;1;1;1;0;0;13;108;60
166646;2033;16;0;6;14739;1;3;0;1;0;13;147;65
166646;2034;16;0;0;0;0;0;0;0;0;0;0;0
166646;2035;16;0;0;0;0;0;0;0;0;0;0;0
166646;2036;16;0;1;241;0;0;0;0;0;3;8;33
219003;2038;133;13;0;0;0;0;0;0;0;0;0;0
219003;2037;133;13;0;0;0;0;0;0;0;0;0;0
182339;2037;715;20;4;13490;0;2;2;0;0;18;160;61
182339;2036;715;20;4;14511;0;3;1;0;0;14;143;68
182339;2035;715;20;0;0;0;0;0;0;0;0;0;0
182339;2034;82;10;1;1222;0;0;0;0;0;3;18;41
