Game Id;Period;Time;Player;TeamId;Penalty;Minutes
1914;1;677;77073;31;Hooking;2
1914;2;1065;169476;16;Tripping;2
1915;1;1088;79254;34;Tripping;2
1915;1;1177;152645;25;High Sticking;2
1915;2;631;43725;34;Goaltender Interference;2
1915;2;957;91667;25;Slashing;2
1915;2;957;91667;25;Misconduct;10
1915;2;1013;77970;25;Cross-Checking;2
1915;3;900;75198;34;Slashing;2
1916;1;166;75665;30;Roughing;2
1916;1;333;153679;18;Hooking;2
1916;1;561;85818;30;High Sticking;2
1916;1;583;129;18;Holding;2
1916;1;721;186196;18;High Sticking;2
1917;1;380;146398;20;Cross-Checking;2
1917;1;806;91729;5;Interference;2
1917;2;833;85845;20;Holding;2
1917;3;225;168531;20;Tripping;2
1917;3;308;165195;5;Slashing;2
1918;1;188;75405;17;Tripping;2
1918;1;256;174265;9;Fighting;5
1918;1;256;84973;17;Fighting;5
1918;2;234;166487;9;High Sticking;2
1918;2;287;84973;17;High Sticking;2
1918;2;391;166487;9;Delay of Game;2
1918;2;949;75136;17;Hooking;2
1918;3;92;84973;17;Roughing;2
1918;3;109;91201;17;Tripping;2
1918;3;117;175383;9;High Sticking;2
1918;3;991;4814;9;Boarding;2
1919;1;273;163665;28;Hooking;2
1919;1;516;42154;28;Hooking;2
1919;1;934;167046;25;Tripping;2
1919;2;47;146874;25;Elbowing;2
1919;2;682;77970;25;Hooking;2
1919;3;201;143407;28;Tripping;2
1920;1;324;91644;35;Unsportmanlike Conduct;2
1920;1;900;151230;35;Holding;2
1920;2;132;164269;35;Tripping;2
1920;2;871;79028;35;Cross-Checking;2
1920;3;491;20818;27;Tripping;2
1921;1;605;82736;23;Interference;2
1921;2;728;44354;8;Slashing;2
1921;2;835;18214;8;Slashing;2
1921;3;367;3183;8;High Sticking;2
1921;3;888;78463;8;Holding;2
1922;1;175;173242;11;Hooking;2
1922;2;133;162547;4838;Tripping;2
1922;2;496;189518;4838;Goaltender Interference;2
1922;3;913;185198;4838;High Sticking;2
1922;OT1;317;56199;11;Tripping;2
1923;1;205;58391;0;Goaltender Interference;2
1923;1;539;75279;14;Tripping;2
1923;2;132;75271;14;Slashing;2
1923;3;808;59667;14;Tripping;2
1924;1;15;31087;15;Holding;2
1924;1;615;85896;15;Tripping;2
1924;1;850;31087;15;Holding;2
1924;1;897;63939;10;Tripping;2
1924;2;858;14137;15;Holding;2
1924;2;938;57427;10;Tripping;2
1924;2;1114;28823;10;Hooking;2
1924;3;455;14137;15;Roughing;2
1924;3;1154;146381;15;Boarding;2
1924;OT1;177;77091;10;Roughing;2
1925;1;140;85746;22;Slashing;2
1925;1;809;91427;3;High Sticking;2
1925;1;975;85746;22;Interference;2
1925;1;975;85746;22;Misconduct;10
1925;2;401;78487;22;High Sticking;2
1925;2;690;85659;3;Holding;2
1926;1;346;85250;26;Hooking;2
1926;1;693;86055;26;Interference;2
1926;1;1104;151611;32;Roughing;2
1926;2;40;167030;26;Boarding;2
1926;2;201;191795;32;Cross-Checking;2
1926;2;484;57891;26;Tripping;2
1926;2;484;57891;26;Misconduct;10
1927;1;269;175719;33;Holding;2
1927;2;182;514;29;Cross-Checking;2
1927;2;499;58822;33;Slashing;2
1927;2;1198;18337;29;Interference;2
1927;3;525;178992;29;Interference;2
1928;1;171;188570;18;Tripping;2
1928;1;940;185225;18;Interference;2
1928;2;1139;75265;16;Hooking;2
1928;3;745;142753;16;Interference;2
1928;3;747;173539;16;Roughing;2
1929;1;75;20361;19;Hooking;2
1929;1;118;288;19;Tripping;2
1929;3;24;74665;30;Interference;2
1929;3;744;84975;30;Holding The Stick;2
1929;3;768;59607;19;Interference;2
1929;3;972;168391;30;Holding;2
1930;1;314;3646;22;Holding;2
1930;1;1040;91643;12;Slashing;2
1930;2;236;3646;22;Goaltender Interference;2
1930;2;268;59171;22;High Sticking;2
1930;2;412;43756;12;Hooking;2
1930;3;714;74739;22;Cross-Checking;2
1930;3;886;738;12;Interference;2
1931;1;58;64699;34;Holding;2
1931;1;368;86349;34;Tripping;2
1931;1;551;85972;21;Hooking;2
1931;1;584;1926;34;Goaltender Interference;2
1931;1;956;85139;21;Roughing;2
1931;2;469;79254;34;Hooking;2
1931;2;595;75198;34;High Sticking;2
1931;OT1;340;74667;21;High Sticking;2
1931;OT1;420;24230;34;Tripping;2
1931;OT1;463;74667;21;High Sticking;2
1932;1;25;13304;5;Charging;2
1932;1;445;91183;10;Charging;2
1932;2;536;31432;5;Hooking;2
1932;2;1174;57427;10;Boarding;2
1932;3;915;77083;5;Hooking;2
1933;1;771;84959;35;Boarding;2
1933;2;575;85430;29;Hooking;2
1933;2;726;178687;35;Roughing;2
1933;2;1173;62282;29;Holding;2
1933;2;1173;62282;29;Misconduct;10
1933;3;348;59184;35;Hooking;2
1933;3;611;18337;29;High Sticking;2
1933;3;757;85906;35;High Sticking;2
1933;3;1010;91662;29;Boarding;2
1934;1;585;20760;16;Roughing;2
1934;1;842;143407;28;Holding;2
1934;1;913;86909;28;High Sticking;2
1934;3;239;78467;16;Boarding;2
1934;3;475;86909;28;Boarding;2
1934;3;639;20760;16;Roughing;2
1934;3;756;143407;28;Tripping;2
1935;1;65;143666;14;Tripping;2
1935;1;879;78579;15;Illegal Stick;2
1935;1;1121;1268;15;Slashing;2
1935;2;726;78423;15;Tripping;2
1935;2;934;143666;14;Holding;2
1935;3;195;86053;14;Interference;2
1935;3;282;86584;14;Interference;2
1936;1;139;175139;3;Hooking;2
1936;1;467;185377;31;Tripping;2
1936;1;934;175139;3;Hooking;2
1936;1;1052;85659;3;Tripping;2
1936;1;1132;13164;31;Tripping;2
1936;2;262;181377;3;Boarding;2
1936;2;661;91427;3;Tripping;2
1936;2;1051;77087;3;Holding;2
1936;2;1128;1063;3;Interference;2
1936;3;438;77087;3;Roughing;2
1936;3;709;31076;31;Tripping;2
1936;3;1113;74661;31;Illegal Check To Head;5
1936;3;1113;74661;31;Game Misconduct;10
1937;1;1103;85720;17;Tripping;2
1937;2;827;992;17;Holding;2
1937;2;906;37049;17;High Sticking;2
1937;2;969;167046;25;Hooking;2
1937;3;464;11988;25;Boarding;2
1937;3;845;992;17;Goaltender Interference;2
1938;1;115;82;27;Tripping;2
1938;1;451;89779;34;Tripping;2
1938;1;805;31467;27;Tripping;2
1938;1;1057;85680;27;Interference;2
1938;2;348;79254;34;Interference;2
1938;2;677;75198;34;Tripping;2
1938;2;677;75198;34;Misconduct;10
1938;3;297;31467;27;Hooking;2
1938;3;542;86349;34;Roughing;2
1938;3;542;86349;34;Misconduct;10
1939;1;207;169132;9;Cross-Checking;2
1939;1;853;177813;33;Goaltender Interference;2
1939;2;959;75274;33;High Sticking;2
1939;3;151;176082;9;Hooking;2
1939;3;279;47104;33;Hooking;2
1939;3;407;176082;9;Holding;2
1939;3;420;14146;9;Slashing;2
1940;1;3;58391;0;Interference;2
1940;1;50;91186;24;Delay of Game;2
1940;1;254;91655;0;Slashing;2
1940;3;146;180275;24;Diving;2
1940;3;867;59176;24;Goaltender Interference;2
1941;1;313;151611;32;Hooking;2
1941;1;813;186071;18;Slashing;2
1941;2;623;173556;18;Cross-Checking;2
1941;2;947;15810;32;Tripping;2
1941;3;688;175;18;Hooking;2
1942;1;711;142554;11;Interference;2
1942;1;711;142554;11;Misconduct;10
1942;2;134;28824;4838;Holding;2
1942;2;358;36696;11;Slashing;2
1942;2;586;19218;11;Slashing;2
1942;2;657;85723;11;Slashing;2
1942;3;240;36696;11;Hooking;2
1943;1;26;11983;8;Holding;2
1943;1;125;168653;19;Tripping;2
1943;1;374;166473;8;Holding;2
1943;1;935;49712;19;Fighting;5
1943;1;935;8534;8;Fighting;5
1943;2;396;18214;8;High Sticking;2
1943;3;165;65061;8;Goaltender Interference;2
1943;3;847;8534;8;Holding;2
1944;1;538;84972;4182;Roughing;2
1944;1;722;74729;4182;Charging;2
1944;2;480;185406;4182;Hooking;2
1944;2;758;85818;30;High Sticking;2
1944;OT1;20;75665;30;Tripping;2
1945;1;120;82736;23;Holding;2
1945;1;184;86854;23;Roughing;2
1945;1;271;85248;23;High Sticking;2
1945;2;760;147218;20;Tripping;2
1945;2;1049;85248;23;Slashing;2
1945;3;36;18207;20;Tripping;2
1945;3;65;149052;20;Slashing;2
1945;3;1137;28252;20;Roughing;2
1945;3;1137;28252;20;Misconduct;10
1946;1;446;85788;31;High Sticking;2
1946;1;1047;13304;5;Tripping;2
1946;2;319;191904;31;Interference;2
1946;2;722;31076;31;Boarding;2
1946;2;866;91729;5;Boarding;2
1946;2;972;174886;5;Cross-Checking;2
1946;2;1051;74661;31;High Sticking;2
1946;2;1193;191904;31;High Sticking;2
1946;3;727;191589;5;Slashing;2
1946;3;912;191904;31;Holding;2
1946;OT1;567;57335;5;Hooking;2
1947;1;41;74943;4182;Kneeing;2
1947;1;44;85845;20;Tripping;2
1947;1;212;149052;20;Charging;2
1947;1;384;74742;4182;Hooking;2
1947;1;1094;147218;20;Hooking;2
1947;2;1085;91185;4182;Tripping;2
1947;3;18;91185;4182;Interference;2
1947;3;78;85845;20;Tripping;2
1947;3;80;74742;4182;Tripping;2
1947;3;238;57856;4182;Interference;2
1947;3;1074;170308;20;Slashing;2
1947;3;1118;170875;20;Roughing;2
1948;1;242;78488;15;Interference;2
1948;1;938;1063;3;Holding;2
1948;2;372;85000;3;Tripping;2
1948;2;773;16544;3;Roughing;2
1948;2;876;78488;15;Interference;2
1948;2;1095;79104;15;Cross-Checking;2
1948;3;109;165557;15;Boarding;2
1948;3;706;165725;3;Hooking;2
1948;3;804;54289;3;Interference;2
1949;2;191;18337;29;Roughing;2
1949;2;418;91662;29;Slashing;2
1949;2;564;91662;29;Tripping;2
1949;2;713;86297;22;Roughing;2
1949;2;859;79265;22;Holding;2
1949;2;1088;146908;29;Charging;2
1949;3;1126;64730;22;Tripping;2
1950;1;898;57592;12;Interference;2
1950;2;1041;86053;14;Hooking;2
1950;2;1041;86053;14;Misconduct;10
1950;3;454;75271;14;Tripping;2
1951;1;373;166487;9;High Sticking;2
1951;1;542;86137;25;Delay of Game;2
1951;1;718;166487;9;Hooking;2
1951;2;656;174265;9;Hooking;2
1951;2;688;166487;9;Delay of Game;2
1951;3;439;166487;9;Roughing;2
1951;3;475;180346;9;Cross-Checking;2
1951;3;727;167046;25;Hooking;2
1951;3;843;77970;25;Hooking;2
1952;1;291;47098;21;Boarding;2
1952;1;1019;47107;21;Boarding;2
1952;1;1019;47107;21;Misconduct;10
1953;1;38;91661;31;Cross-Checking;2
1953;1;140;170749;0;Tripping;2
1953;1;145;77101;0;Tripping;2
1953;1;346;169496;31;Interference;2
1953;1;999;86125;0;Fighting;5
1953;1;999;185377;31;Fighting;5
1953;1;1192;77101;0;Boarding;2
1953;2;139;179571;31;Holding;2
1953;2;451;15888;0;Interference;2
1953;3;398;78805;0;Kneeing;2
1953;3;454;185377;31;Tripping;2
1953;3;1101;169496;31;Goaltender Interference;2
1954;1;57;85720;17;Roughing;2
1954;1;84;20694;33;Interference;2
1954;1;641;84977;17;Slashing;2
1954;1;1070;11750;33;Slashing;2
1954;3;78;85720;17;Interference;2
1954;3;110;6814;17;Slashing;2
1955;1;617;173697;10;Goaltender Interference;2
1955;2;262;168056;4838;Interference;2
1955;2;400;18980;10;Holding;2
1955;2;579;175611;10;Slashing;2
1955;2;743;162547;4838;Tripping;2
1955;3;109;189518;4838;Kneeing;2
1955;3;217;91183;10;Roughing;2
1955;3;263;970;10;Charging;2
1955;3;978;84986;4838;Interference;2
1956;1;592;20359;12;Roughing;2
1956;2;377;91186;24;Hooking;2
1956;3;73;185573;12;High Sticking;2
1956;3;244;84963;24;Tripping;2
1957;1;270;22345;16;Interference;2
1957;1;557;14303;16;Interference;2
1957;1;806;78494;11;Slashing;2
1957;2;50;29596;11;Cross-Checking;2
1957;2;119;20708;11;Hooking;2
1957;3;53;20708;11;Hooking;2
1957;3;113;19218;11;Hooking;2
1957;3;305;142753;16;Tripping;2
1957;3;518;75265;16;Slashing;2
1957;3;744;20708;11;Hooking;2
1958;1;69;490;23;Hooking;2
1958;1;753;77075;23;Interference;2
1958;2;433;84958;23;Holding;2
1958;2;1162;163242;35;Roughing;2
1958;3;356;179797;35;Hooking;2
1958;3;514;84958;23;Hooking;2
1958;3;785;91644;35;Kneeing;2
1959;1;348;79025;18;Hooking;2
1959;1;680;78577;18;Hooking;2
1959;2;412;44353;8;Interference;2
1959;2;617;8534;8;Interference;2
1959;2;619;79025;18;High Sticking;2
1959;3;145;8534;8;Holding;2
1959;3;882;5326;8;High Sticking;2
1959;3;983;153679;18;Tripping;2
1960;2;42;146398;20;Tripping;2
1960;2;406;20084;20;High Sticking;2
1960;3;346;146398;20;Cross-Checking;2
1960;OT1;140;168531;20;Delay of Game;2
1960;OT1;160;18330;19;Delay of Game;2
1961;1;221;168391;30;Tripping;2
1961;1;254;148060;30;Tripping;2
1961;1;1028;75665;30;Hooking;2
1961;2;75;85729;26;High Sticking;2
1961;2;168;175763;30;Tripping;2
1961;2;253;85729;26;High Sticking;2
1961;2;429;85250;26;Hooking;2
1961;2;1044;84975;30;Tripping;2
1961;3;617;175102;26;Unsportmanlike Conduct;2
1962;1;603;170655;5;Holding;2
1962;2;501;91652;21;Hooking;2
1962;2;501;91652;21;Misconduct;10
1962;2;992;47098;21;Tripping;2
1962;3;852;173806;21;High Sticking;2
1962;3;1074;170655;5;Illegal Check To Head;5
1962;3;1074;170655;5;Game Misconduct;10
1962;OT1;255;74667;21;Holding;2
1962;OT1;395;79110;5;Cross-Checking;2
1963;1;1033;37023;34;Goaltender Interference;2
1963;2;271;1063;3;Roughing;2
1963;2;772;186010;3;Tripping;2
1963;OT1;150;175139;3;Hooking;2
1964;1;106;166755;27;Interference;2
1964;2;169;77101;0;Holding;2
1964;2;207;58391;0;Tripping;2
1964;2;942;86125;0;Hooking;2
1964;3;396;86125;0;Roughing;2
1965;1;181;185610;9;Holding;2
1965;1;296;12893;9;Roughing;2
1965;1;861;91662;29;Hooking;2
1965;2;959;176082;9;High Sticking;2
1965;3;688;43784;29;Roughing;2
1965;3;738;36096;9;Holding;2
1965;3;1097;146908;29;High Sticking;2
1965;3;1097;146908;29;Misconduct;10
1966;1;232;59667;14;Tripping;2
1966;1;342;22345;16;Tripping;2
1966;1;574;86584;14;Delay of Game;2
1966;3;759;75265;16;Tripping;2
1966;3;795;142753;16;High Sticking;2
1966;3;1002;173539;16;High Sticking;2
1967;1;5;63939;10;Boarding;2
1967;1;59;37058;10;Tripping;2
1967;1;59;37058;10;Misconduct;10
1968;1;523;182311;4838;Tripping;2
1968;1;1165;191904;31;Delay of Game;2
1968;1;1165;191904;31;Misconduct;10
1968;2;398;84974;4838;Hooking;2
1968;3;749;86163;4838;Roughing;2
1969;2;183;12640;33;Hooking;2
1969;3;16;177813;33;Hooking;2
1969;3;521;490;23;Tripping;2
1970;1;210;184603;32;Hooking;2
1970;1;221;79106;12;Delay of Game;2
1970;1;221;79106;12;Misconduct;10
1970;1;425;20359;12;Holding;2
1970;1;438;185043;32;High Sticking;2
1970;1;734;20359;12;Slashing;2
1970;1;1046;148991;12;Hooking;2
1970;3;1006;74743;32;Cross-Checking;2
1970;3;1006;74743;32;Misconduct;10
1971;1;132;178687;35;Roughing;2
1971;1;238;91660;35;Delay of Game;2
1971;2;830;85906;35;Boarding;2
1971;2;852;36145;30;Delay of Game;2
1971;3;741;168391;30;Tripping;2
1971;3;943;59208;30;Hooking;2
1972;1;954;78466;26;Elbowing;2
1972;2;21;86055;26;Holding The Stick;2
1972;2;390;167030;26;Boarding;2
1972;2;442;86116;4182;High Sticking;2
1972;2;539;179956;4182;Hooking;2
1972;2;885;74742;4182;Tripping;2
1972;2;983;57891;26;Holding;2
1972;2;1125;91185;4182;Tripping;2
1972;OT1;8;74729;4182;Roughing;2
1972;OT1;88;167030;26;Tripping;2
1973;1;315;146398;20;Hooking;2
1973;1;503;146123;20;Tripping;2
1973;2;228;179260;18;Hooking;2
1973;2;353;146398;20;Roughing;2
1973;3;47;188570;18;Roughing;2
1973;3;471;168531;20;Kneeing;2
1973;3;803;164664;20;High Sticking;2
1973;OT1;513;18207;20;Interference;2
1974;1;555;15909;25;Tripping;2
1974;1;618;86137;25;Hooking;2
1974;1;618;86137;25;Misconduct;10
1974;1;941;8453;8;Slashing;2
1974;1;941;8453;8;Misconduct;10
1974;2;1116;91667;25;Roughing;2
1974;3;366;18214;8;Tripping;2
1974;3;512;152645;25;Tripping;2
1974;3;628;11988;25;Slashing;2
1974;3;1154;1786;8;Boarding;2
1975;1;1151;78572;28;Boarding;2
1975;2;1062;88471;19;Charging;2
1975;3;55;6730;28;Roughing;2
1975;3;155;168653;19;Tripping;2
1975;3;248;85148;19;Cross-Checking;2
1975;3;839;179625;28;Boarding;2
1976;1;18;78488;15;Hooking;2
1976;1;48;85896;15;High Sticking;2
1976;1;237;161739;27;Roughing;2
1976;OT1;24;146381;15;Elbowing;2
1977;1;374;85746;22;Interference;2
1977;1;1020;64730;22;Holding;2
1977;1;1023;180275;24;Interference;2
1977;2;23;78570;24;Boarding;2
1977;2;67;3646;22;Tripping;2
1977;2;265;180275;24;Hooking;2
1978;1;295;165725;3;Holding;2
1978;1;560;170655;5;Slashing;2
1978;1;895;165725;3;Tripping;2
1978;1;1102;169106;5;Delay of Game;2
1978;2;20;85789;5;High Sticking;2
1978;2;35;77083;5;Boarding;2
1978;2;400;85213;3;Holding;2
1978;3;51;175139;3;Goaltender Interference;2
1978;3;150;85000;3;Charging;2
1978;3;580;191589;5;Roughing;2
1978;3;876;31432;5;Hooking;2
1978;3;965;77087;3;Tripping;2
1978;3;1068;85099;5;Delay of Game;2
1979;1;161;78475;12;Tripping;2
1979;1;321;179956;4182;Tripping;2
1979;1;538;179956;4182;Interference;2
1979;1;1149;184109;12;Charging;2
1979;2;12;66250;12;Tripping;2
1979;2;150;91185;4182;Hooking;2
1979;2;164;74729;4182;Cross-Checking;2
1979;2;211;184109;12;High Sticking;2
1979;2;564;13208;12;Interference;2
1979;2;710;74742;4182;Hooking;2
1979;2;763;74729;4182;Tripping;2
1979;2;1095;185573;12;Interference;2
1979;OT1;487;66250;12;Holding;2
1980;1;31;38265;24;Interference;2
1980;1;1062;165314;24;Interference;2
1980;2;89;163659;0;Hooking;2
1980;2;1176;82401;24;Slashing;2
1980;2;1176;82401;24;Misconduct;10
1981;1;301;74845;29;Holding;2
1981;1;709;14148;4838;Hooking;2
1981;1;779;64804;4838;Roughing;2
1981;1;853;161625;29;Interference;2
1981;2;313;62282;29;Hooking;2
1981;2;412;84970;4838;High Sticking;2
1981;2;745;62282;29;Slashing;2
1981;2;1157;91662;29;Holding;2
1982;1;12;183398;21;Roughing;2
1982;2;448;85972;21;Tripping;2
1983;1;901;4814;9;Hooking;2
1983;2;308;174265;9;Tripping;2
1983;2;904;175383;9;Hooking;2
1983;2;1021;162478;31;Delay of Game;2
1983;3;56;175383;9;Tripping;2
1983;3;477;170904;31;Cross-Checking;2
1983;3;564;191904;31;High Sticking;2
1984;1;635;15909;25;Goaltender Interference;2
1984;2;471;38274;25;Hooking;2
1984;2;1127;38274;25;Boarding;2
1984;3;1097;75665;30;Kneeing;2
1985;1;1138;57891;26;Slashing;2
1985;3;158;141426;10;Roughing;2
1985;3;495;13459;10;Holding;2
1985;3;536;57891;26;Delay of Game;2
1985;3;809;238;10;Interference;2
1985;3;966;57891;26;Slashing;2
1985;3;1199;141696;26;Charging;2
1986;2;23;564;33;Hooking;2
1986;2;709;78423;15;Elbowing;2
1986;2;804;57483;33;Tripping;2
1987;1;3;18206;16;Tripping;2
1987;1;28;78467;16;Roughing;2
1987;1;384;59607;19;Holding The Stick;2
1987;1;384;59607;19;Misconduct;10
1987;1;626;18330;19;Hooking;2
1987;3;201;14303;16;Goaltender Interference;2
1987;3;201;14303;16;Misconduct;10
1987;3;814;18330;19;Tripping;2
1988;1;200;43826;32;Holding;2
1988;1;250;24230;34;High Sticking;2
1988;1;250;24230;34;Misconduct;10
1988;1;931;15810;32;Holding;2
1988;2;735;89779;34;Tripping;2
1988;2;833;86349;34;Slashing;2
1988;2;1107;57588;32;Interference;2
1988;2;1107;57588;32;Misconduct;10
1988;3;460;74736;32;Cross-Checking;2
1989;1;949;57821;20;Tripping;2
1989;2;1136;143375;20;Hooking;2
1989;3;96;57821;20;Holding;2
1990;1;133;78494;11;Hooking;2
1990;1;549;91660;35;Interference;2
1990;1;557;3133;11;Hooking;2
1990;1;699;64023;35;Slashing;2
1990;1;767;3133;11;Delay of Game;2
1990;1;886;163242;35;Interference;2
1990;3;135;75138;11;Interference;2
1991;1;78;168777;18;Slashing;2
1991;1;371;79113;14;Roughing;2
1991;1;857;170473;14;Roughing;2
1991;1;1118;79025;18;Tripping;2
1991;2;223;168777;18;Slashing;2
1991;2;644;85790;14;Boarding;2
1991;2;937;75279;14;Slashing;2
1991;3;213;181277;18;Boarding;2
1991;3;336;181277;18;Holding;2
1991;3;565;179158;18;Slashing;2
1991;3;611;75279;14;Hooking;2
1991;3;635;168777;18;Holding;2
1991;3;1045;85790;14;Elbowing;2
1991;3;1045;85790;14;Misconduct;10
1992;1;139;84982;23;Hooking;2
1992;1;397;58247;23;Interference;2
1992;1;762;490;23;Fighting;5
1992;1;762;86909;28;Fighting;5
1992;1;1079;35425;28;High Sticking;2
1993;1;308;85000;3;Tripping;2
1993;2;714;86924;3;Hooking;2
1993;2;1120;1063;3;High Sticking;2
1993;3;560;85000;3;Hooking;2
1993;3;783;79252;27;High Sticking;2
1993;3;997;82;27;Interference;2
1994;1;144;179625;28;Charging;2
1994;1;543;57856;4182;Hooking;2
1994;1;598;84981;4182;Hooking;2
1994;3;506;143407;28;Tripping;2
1995;2;494;31454;0;Goaltender Interference;2
1995;2;818;58391;0;Tripping;2
1995;2;1006;84977;17;Goaltender Interference;2
1995;3;441;85720;17;Hooking;2
1996;1;10;34754;21;Interference;2
1996;1;839;176082;9;Slashing;2
1996;1;1132;175383;9;Boarding;2
1996;2;553;43726;21;Cross-Checking;2
1996;2;553;43726;21;Misconduct;10
1996;2;605;4814;9;Delay of Game;2
1996;2;632;12893;9;Cross-Checking;2
1996;2;817;47102;21;Holding The Stick;2
1996;3;104;189360;9;High Sticking;2
1996;3;442;12893;9;Unsportmanlike Conduct;2
1996;3;668;34754;21;Holding;2
1996;3;896;12893;9;Holding;2
1997;1;349;86095;15;Cross-Checking;2
1997;2;343;1268;15;Unsportmanlike Conduct;2
1997;2;820;74943;4182;Holding;2
1998;1;467;85099;5;Tripping;2
1998;1;551;15888;0;Tripping;2
1998;1;877;165195;5;Tripping;2
1998;2;192;91729;5;Boarding;2
1998;2;192;91729;5;Misconduct;10
1998;2;449;31454;0;Interference;2
1998;3;20;36558;0;Tripping;2
1998;3;51;195758;5;Holding;2
1998;3;308;31432;5;Tripping;2
1999;1;309;191904;31;Goaltender Interference;2
1999;1;495;18207;20;Holding;2
1999;1;957;170308;20;Interference;2
1999;1;1137;146398;20;Goaltender Interference;2
1999;2;518;77073;31;Slashing;2
1999;2;979;146398;20;Cross-Checking;2
1999;2;1195;162478;31;Holding;2
1999;3;812;18207;20;Hooking;2
1999;3;1174;77073;31;Tripping;2
2000;1;846;4378;17;Boarding;2
2000;2;50;59171;22;Tripping;2
2000;2;196;170305;17;Tripping;2
2000;2;298;75117;22;Interference;2
2000;2;969;47167;22;Boarding;2
2000;2;1018;84973;17;Tripping;2
2000;2;1150;84973;17;Boarding;2
2000;3;658;143348;17;Holding;2
2001;1;939;43725;34;Roughing;2
2001;1;963;86055;26;Tripping;2
2001;2;550;58002;26;Slashing;2
2001;2;783;78466;26;Hooking;2
2001;2;949;89382;34;Roughing;2
2001;3;107;85729;26;Slashing;2
2002;1;461;146908;29;Elbowing;2
2002;1;816;20361;19;Hooking;2
2002;3;124;91662;29;Kneeing;2
2002;3;994;14435;29;Hooking;2
2002;3;1119;189698;19;Boarding;2
2003;1;69;78463;8;Tripping;2
2003;1;283;78463;8;Delay of Game;2
2003;1;897;74668;24;Hooking;2
2003;2;487;166654;24;Boarding;2
2003;2;564;38057;8;Interference;2
2003;2;581;75848;24;Hooking;2
2003;2;933;165314;24;Holding;2
2003;3;64;91186;24;Holding;2
2003;3;64;91186;24;Misconduct;10
2003;3;521;85990;8;High Sticking;2
2003;3;1036;180275;24;Holding The Stick;2
2003;3;1180;8534;8;Tripping;2
2004;1;622;4924;3;Cross-Checking;2
2004;2;1125;1063;3;Tripping;2
2004;3;468;179260;18;Goaltender Interference;2
2004;3;583;153679;18;High Sticking;2
2004;3;603;54289;3;Hooking;2
2004;3;629;185225;18;Hooking;2
2004;3;642;179260;18;Tripping;2
2004;3;710;77087;3;Roughing;2
2004;3;978;77087;3;Cross-Checking;2
2004;3;994;170958;3;High Sticking;2
2005;1;106;181370;28;Cross-Checking;2
2005;3;27;91382;25;Elbowing;2
2005;3;40;2949;28;Holding;2
2006;1;849;79028;35;Delay of Game;2
2006;1;1041;178475;32;Unsportmanlike Conduct;2
2006;2;61;143013;32;Interference;2
2006;2;894;163242;35;Tripping;2
2006;3;193;85906;35;Cross-Checking;2
2007;1;922;175719;33;High Sticking;2
2007;3;125;75274;33;Slashing;2
2007;3;596;29596;11;Slashing;2
2008;1;108;22345;16;Hooking;2
2008;1;690;173539;16;Hooking;2
2008;2;235;189518;4838;Slashing;2
2008;2;662;84974;4838;Hooking;2
2008;3;638;14303;16;Boarding;2
2008;3;921;36114;4838;Tripping;2
2009;1;575;79252;27;Cross-Checking;2
2009;1;628;86053;14;Holding;2
2009;1;1095;168232;14;Cross-Checking;2
2009;1;1187;79102;14;Hooking;2
2009;2;569;86053;14;Tripping;2
2009;2;1195;79252;27;Holding;2
2009;3;580;168232;14;Tripping;2
2009;3;750;84964;27;Slashing;2
2009;3;750;84964;27;Misconduct;10
2009;3;852;86053;14;High Sticking;2
2009;OT1;3;161739;27;Illegal Stick;2
2009;OT1;276;86053;14;Kneeing;2
2009;OT1;594;170537;27;Tripping;2
2010;1;142;184109;12;Boarding;2
2010;1;345;47103;23;Hooking;2
2010;1;763;86059;23;Boarding;2
2010;1;1013;62325;12;Hooking;2
2010;3;221;20359;12;Boarding;2
2010;3;930;47103;23;Tripping;2
2010;3;930;47103;23;Misconduct;10
2011;1;202;18980;10;Hooking;2
2011;1;365;146321;30;Tripping;2
2011;1;564;15297;30;Hooking;2
2011;3;860;73825;10;Slashing;2
2011;3;1043;57199;30;Holding;2
2012;1;67;59171;22;Tripping;2
2012;1;703;47098;21;Tripping;2
2012;2;195;78487;22;Hooking;2
2012;3;476;11574;21;Slashing;2
2012;3;1051;11574;21;Boarding;2
2013;1;31;6730;28;Tripping;2
2013;1;86;84972;4182;Roughing;2
2013;1;93;86909;28;Fighting;5
2013;1;93;74740;4182;Fighting;5
2013;1;213;78572;28;Holding;2
2013;1;539;74729;4182;Illegal Check To Head;5
2013;1;1146;6730;28;Roughing;2
2013;2;64;74729;4182;Holding;2
2013;2;217;74729;4182;Interference;2
2013;2;531;74943;4182;Interference;2
2013;2;842;179956;4182;Roughing;2
2013;2;1183;179625;28;Roughing;2
2013;3;905;86909;28;Tripping;2
2013;OT1;302;42154;28;Hooking;2
2014;1;182;79025;18;Tripping;2
2014;1;234;85845;20;Boarding;2
2014;1;659;164471;18;Hooking;2
2014;2;671;18207;20;Hooking;2
2014;3;604;143375;20;Hooking;2
2015;1;257;37584;3;Tripping;2
2015;2;342;179797;35;Interference;2
2015;2;928;85000;3;Interference;2
2015;2;1022;77087;3;Boarding;2
2015;3;649;16544;3;Tripping;2
2015;3;658;81682;35;Tripping;2
2015;3;702;59184;35;Holding;2
2015;3;819;4924;3;High Sticking;2
2015;3;891;81682;35;Tripping;2
