League Id;Date;Home;Score Home;Away;Score Away;Type;Played;Overtime;Shootout;Game Id
0;2033-9-13;10;3;32;4;Pre-Season;1;0;0;1331
0;2033-9-13;18;4;12;1;Pre-Season;1;0;0;1333
0;2033-9-13;31;0;20;6;Pre-Season;1;0;0;1329
0;2033-9-13;4182;2;21;1;Pre-Season;1;0;0;1337
0;2033-9-13;22;3;28;4;Pre-Season;1;0;0;1341
0;2033-9-13;9;0;24;3;Pre-Season;1;0;0;1343
0;2033-9-13;26;2;4838;1;Pre-Season;1;0;0;1339
0;2033-9-13;25;5;33;2;Pre-Season;1;0;0;1335
0;2033-9-13;11;1;17;0;Pre-Season;1;0;0;1319
0;2033-9-13;30;2;16;5;Pre-Season;1;0;0;1317
0;2033-9-13;14;4;23;1;Pre-Season;1;0;0;1327
0;2033-9-13;19;5;15;1;Pre-Season;1;0;0;1315
0;2033-9-13;5;0;27;3;Pre-Season;1;0;0;1313
0;2033-9-13;3;5;29;3;Pre-Season;1;0;0;1323
0;2033-9-13;35;4;34;2;Pre-Season;1;0;0;1325
0;2033-9-13;8;5;0;8;Pre-Season;1;0;0;1321
0;2033-9-15;17;5;24;3;Pre-Season;1;0;0;1365
0;2033-9-15;3;2;30;3;Pre-Season;1;1;0;1363
0;2033-9-15;14;2;9;1;Pre-Season;1;1;0;1369
0;2033-9-15;35;7;26;4;Pre-Season;1;0;0;1371
0;2033-9-15;32;2;23;3;Pre-Season;1;0;0;1373
0;2033-9-15;10;7;31;4;Pre-Season;1;0;0;1375
0;2033-9-15;29;6;22;0;Pre-Season;1;0;0;1361
0;2033-9-15;16;4;11;2;Pre-Season;1;0;0;1367
0;2033-9-15;15;6;5;2;Pre-Season;1;0;0;1351
0;2033-9-15;20;4;33;1;Pre-Season;1;0;0;1349
0;2033-9-15;28;2;8;3;Pre-Season;1;0;0;1345
0;2033-9-15;18;4;19;1;Pre-Season;1;0;0;1347
0;2033-9-15;34;0;0;1;Pre-Season;1;0;0;1359
0;2033-9-15;4838;6;4182;3;Pre-Season;1;0;0;1355
0;2033-9-15;12;1;21;2;Pre-Season;1;1;1;1357
0;2033-9-15;27;4;25;2;Pre-Season;1;0;0;1353
0;2033-9-16;12;2;4838;3;Pre-Season;1;0;0;1399
0;2033-9-16;23;3;11;1;Pre-Season;1;0;0;1395
0;2033-9-16;15;4;18;2;Pre-Season;1;0;0;1401
0;2033-9-16;24;3;14;2;Pre-Season;1;1;0;1403
0;2033-9-16;21;4;10;1;Pre-Season;1;0;0;1405
0;2033-9-16;5;6;27;5;Pre-Season;1;1;0;1407
0;2033-9-16;9;2;29;3;Pre-Season;1;0;0;1393
0;2033-9-16;26;6;34;3;Pre-Season;1;0;0;1397
0;2033-9-16;22;3;19;0;Pre-Season;1;0;0;1383
0;2033-9-16;25;3;3;5;Pre-Season;1;0;0;1381
0;2033-9-16;33;3;4182;2;Pre-Season;1;1;1;1391
0;2033-9-16;8;3;32;5;Pre-Season;1;0;0;1379
0;2033-9-16;30;4;31;2;Pre-Season;1;0;0;1377
0;2033-9-16;17;3;28;1;Pre-Season;1;0;0;1387
0;2033-9-16;0;3;16;4;Pre-Season;1;0;0;1389
0;2033-9-16;20;4;35;2;Pre-Season;1;0;0;1385
0;2033-9-18;15;0;25;3;Pre-Season;1;0;0;1417
0;2033-9-18;18;5;24;6;Pre-Season;1;0;0;1419
0;2033-9-18;3;0;27;3;Pre-Season;1;0;0;1415
0;2033-9-18;33;4;0;1;Pre-Season;1;0;0;1413
0;2033-9-18;22;10;5;5;Pre-Season;1;0;0;1411
0;2033-9-18;32;3;21;2;Pre-Season;1;0;0;1409
0;2033-9-18;28;4;8;3;Pre-Season;1;1;1;1421
0;2033-9-18;19;5;31;2;Pre-Season;1;0;0;1423
0;2033-9-18;4182;4;9;8;Pre-Season;1;0;0;1437
0;2033-9-18;26;2;30;3;Pre-Season;1;0;0;1435
0;2033-9-18;11;1;23;2;Pre-Season;1;0;0;1433
0;2033-9-18;10;0;20;4;Pre-Season;1;0;0;1439
0;2033-9-18;35;6;12;5;Pre-Season;1;1;0;1425
0;2033-9-18;29;4;16;1;Pre-Season;1;0;0;1431
0;2033-9-18;4838;5;14;6;Pre-Season;1;0;0;1427
0;2033-9-18;34;5;17;2;Pre-Season;1;0;0;1429
0;2033-9-19;27;6;18;2;Pre-Season;1;0;0;1459
0;2033-9-19;35;4;26;0;Pre-Season;1;0;0;1463
0;2033-9-19;16;2;19;3;Pre-Season;1;0;0;1461
0;2033-9-19;9;1;10;0;Pre-Season;1;0;0;1465
0;2033-9-19;17;5;32;4;Pre-Season;1;1;1;1469
0;2033-9-19;12;6;33;5;Pre-Season;1;0;0;1471
0;2033-9-19;8;2;15;5;Pre-Season;1;0;0;1467
0;2033-9-19;23;2;22;7;Pre-Season;1;0;0;1457
0;2033-9-19;14;5;3;1;Pre-Season;1;0;0;1441
0;2033-9-19;31;3;28;2;Pre-Season;1;1;1;1443
0;2033-9-19;25;3;34;0;Pre-Season;1;0;0;1447
0;2033-9-19;30;3;0;1;Pre-Season;1;0;0;1445
0;2033-9-19;5;2;21;4;Pre-Season;1;0;0;1449
0;2033-9-19;20;5;29;4;Pre-Season;1;1;0;1453
0;2033-9-19;4182;8;4838;2;Pre-Season;1;0;0;1455
0;2033-9-19;24;3;11;4;Pre-Season;1;1;0;1451
0;2033-9-21;18;4;32;1;Pre-Season;1;0;0;1495
0;2033-9-21;11;3;17;4;Pre-Season;1;0;0;1493
0;2033-9-21;33;3;12;5;Pre-Season;1;0;0;1491
0;2033-9-21;26;6;9;5;Pre-Season;1;1;1;1503
0;2033-9-21;4182;3;14;6;Pre-Season;1;0;0;1497
0;2033-9-21;22;0;23;1;Pre-Season;1;0;0;1489
0;2033-9-21;34;4;35;3;Pre-Season;1;0;0;1499
0;2033-9-21;21;6;30;1;Pre-Season;1;0;0;1501
0;2033-9-21;24;2;31;5;Pre-Season;1;0;0;1481
0;2033-9-21;29;5;20;2;Pre-Season;1;0;0;1473
0;2033-9-21;4838;1;8;3;Pre-Season;1;0;0;1475
0;2033-9-21;15;2;27;1;Pre-Season;1;1;0;1477
0;2033-9-21;3;3;10;4;Pre-Season;1;0;0;1487
0;2033-9-21;19;4;25;3;Pre-Season;1;1;1;1483
0;2033-9-21;28;4;16;1;Pre-Season;1;0;0;1485
0;2033-9-21;0;5;5;1;Pre-Season;1;0;0;1479
0;2033-9-22;4182;2;34;3;Pre-Season;1;0;0;1525
0;2033-9-22;29;3;18;4;Pre-Season;1;0;0;1523
0;2033-9-22;12;5;21;1;Pre-Season;1;0;0;1527
0;2033-9-22;25;5;22;1;Pre-Season;1;0;0;1529
0;2033-9-22;32;2;11;3;Pre-Season;1;1;0;1531
0;2033-9-22;31;5;9;4;Pre-Season;1;1;0;1533
0;2033-9-22;16;5;19;4;Pre-Season;1;0;0;1521
0;2033-9-22;5;4;33;5;Pre-Season;1;1;1;1517
0;2033-9-22;20;7;17;1;Pre-Season;1;0;0;1505
0;2033-9-22;23;6;26;3;Pre-Season;1;0;0;1507
0;2033-9-22;35;4;8;3;Pre-Season;1;0;0;1519
0;2033-9-22;30;1;15;2;Pre-Season;1;0;0;1509
0;2033-9-22;24;3;0;4;Pre-Season;1;0;0;1511
0;2033-9-22;14;4;27;0;Pre-Season;1;0;0;1535
0;2033-9-22;10;5;3;1;Pre-Season;1;0;0;1513
0;2033-9-22;4838;1;28;4;Pre-Season;1;0;0;1515
0;2033-9-27;31;3;33;4;Regular Season;1;1;1;0
0;2033-9-27;24;3;25;6;Regular Season;1;0;0;1
0;2033-9-27;4838;2;4182;3;Regular Season;1;0;0;2
0;2033-9-28;23;1;18;4;Regular Season;1;0;0;8
0;2033-9-28;27;5;8;4;Regular Season;1;0;0;7
0;2033-9-28;30;4;32;2;Regular Season;1;0;0;6
0;2033-9-28;28;1;17;2;Regular Season;1;0;0;4
0;2033-9-28;15;4;3;8;Regular Season;1;0;0;3
0;2033-9-28;9;1;25;2;Regular Season;1;0;0;5
0;2033-9-29;33;0;4182;3;Regular Season;1;0;0;14
0;2033-9-29;11;4;4838;5;Regular Season;1;1;0;15
0;2033-9-29;16;3;29;1;Regular Season;1;0;0;13
0;2033-9-29;26;3;35;1;Regular Season;1;0;0;12
0;2033-9-29;14;4;34;0;Regular Season;1;0;0;10
0;2033-9-29;0;5;21;3;Regular Season;1;0;0;9
0;2033-9-29;10;2;5;4;Regular Season;1;0;0;11
0;2033-9-30;20;4;24;0;Regular Season;1;0;0;17
0;2033-9-30;10;4;12;1;Regular Season;1;0;0;16
0;2033-10-1;22;2;0;5;Regular Season;1;0;0;26
0;2033-10-1;35;4;4182;3;Regular Season;1;0;0;27
0;2033-10-1;27;3;15;1;Regular Season;1;0;0;31
0;2033-10-1;4838;7;19;3;Regular Season;1;0;0;30
0;2033-10-1;28;2;16;5;Regular Season;1;0;0;25
0;2033-10-1;11;3;8;4;Regular Season;1;0;0;29
0;2033-10-1;18;5;23;0;Regular Season;1;0;0;28
0;2033-10-1;3;2;34;0;Regular Season;1;0;0;18
0;2033-10-1;32;3;29;2;Regular Season;1;1;0;19
0;2033-10-1;9;2;33;1;Regular Season;1;0;0;20
0;2033-10-1;24;6;30;4;Regular Season;1;0;0;24
0;2033-10-1;5;5;31;4;Regular Season;1;0;0;22
0;2033-10-1;17;2;25;3;Regular Season;1;0;0;23
0;2033-10-1;14;2;21;4;Regular Season;1;0;0;21
0;2033-10-2;19;3;15;2;Regular Season;1;1;0;33
0;2033-10-2;3;3;31;2;Regular Season;1;0;0;32
0;2033-10-3;20;2;30;3;Regular Season;1;1;1;38
0;2033-10-3;28;3;25;6;Regular Season;1;0;0;37
0;2033-10-3;21;2;12;1;Regular Season;1;1;0;36
0;2033-10-3;10;3;29;0;Regular Season;1;0;0;35
0;2033-10-3;14;1;5;4;Regular Season;1;0;0;34
0;2033-10-4;4182;3;8;4;Regular Season;1;0;0;45
0;2033-10-4;11;2;15;1;Regular Season;1;0;0;46
0;2033-10-4;4838;1;26;2;Regular Season;1;1;0;47
0;2033-10-4;32;3;27;4;Regular Season;1;1;0;44
0;2033-10-4;22;6;12;4;Regular Season;1;0;0;42
0;2033-10-4;0;1;31;3;Regular Season;1;0;0;39
0;2033-10-4;17;0;16;3;Regular Season;1;0;0;40
0;2033-10-4;33;4;18;6;Regular Season;1;0;0;43
0;2033-10-4;34;2;23;3;Regular Season;1;0;0;41
0;2033-10-5;5;2;24;4;Regular Season;1;0;0;49
0;2033-10-5;3;4;20;7;Regular Season;1;0;0;48
0;2033-10-6;19;2;26;1;Regular Season;1;0;0;58
0;2033-10-6;32;2;4838;5;Regular Season;1;0;0;57
0;2033-10-6;4182;2;15;7;Regular Season;1;0;0;59
0;2033-10-6;11;1;9;5;Regular Season;1;0;0;61
0;2033-10-6;8;4;25;3;Regular Season;1;0;0;60
0;2033-10-6;35;2;12;3;Regular Season;1;0;0;56
0;2033-10-6;29;6;28;3;Regular Season;1;0;0;51
0;2033-10-6;0;4;30;0;Regular Season;1;0;0;50
0;2033-10-6;21;5;33;2;Regular Season;1;0;0;52
0;2033-10-6;31;3;23;2;Regular Season;1;0;0;54
0;2033-10-6;16;3;27;4;Regular Season;1;0;0;55
0;2033-10-6;34;4;18;1;Regular Season;1;0;0;53
0;2033-10-7;22;2;10;6;Regular Season;1;0;0;63
0;2033-10-7;14;2;30;3;Regular Season;1;0;0;62
0;2033-10-8;26;2;34;3;Regular Season;1;1;0;71
0;2033-10-8;35;3;24;6;Regular Season;1;0;0;74
0;2033-10-8;16;3;14;4;Regular Season;1;0;0;72
0;2033-10-8;8;1;15;0;Regular Season;1;0;0;75
0;2033-10-8;4182;1;21;2;Regular Season;1;0;0;77
0;2033-10-8;27;5;9;0;Regular Season;1;0;0;78
0;2033-10-8;18;6;32;2;Regular Season;1;0;0;76
0;2033-10-8;33;5;11;1;Regular Season;1;0;0;73
0;2033-10-8;3;1;5;3;Regular Season;1;0;0;64
0;2033-10-8;12;3;19;1;Regular Season;1;0;0;65
0;2033-10-8;0;3;22;1;Regular Season;1;0;0;66
0;2033-10-8;25;5;4838;0;Regular Season;1;0;0;70
0;2033-10-8;31;7;28;0;Regular Season;1;0;0;69
0;2033-10-8;29;2;23;5;Regular Season;1;0;0;67
0;2033-10-8;17;2;20;5;Regular Season;1;0;0;68
0;2033-10-9;5;5;30;3;Regular Season;1;0;0;79
0;2033-10-9;19;3;9;1;Regular Season;1;0;0;80
0;2033-10-10;0;5;17;0;Regular Season;1;0;0;81
0;2033-10-11;25;2;9;3;Regular Season;1;0;0;91
0;2033-10-11;32;4;35;3;Regular Season;1;0;0;92
0;2033-10-11;16;9;18;2;Regular Season;1;0;0;93
0;2033-10-11;30;3;21;2;Regular Season;1;0;0;95
0;2033-10-11;33;5;23;4;Regular Season;1;1;0;94
0;2033-10-11;4838;3;34;2;Regular Season;1;1;0;97
0;2033-10-11;5;8;4182;5;Regular Season;1;0;0;90
0;2033-10-11;27;0;12;2;Regular Season;1;0;0;96
0;2033-10-11;3;2;0;4;Regular Season;1;0;0;84
0;2033-10-11;20;3;28;4;Regular Season;1;0;0;82
0;2033-10-11;14;2;19;5;Regular Season;1;0;0;83
0;2033-10-11;31;3;15;4;Regular Season;1;0;0;85
0;2033-10-11;22;0;8;1;Regular Season;1;0;0;89
0;2033-10-11;17;3;10;4;Regular Season;1;1;1;86
0;2033-10-11;24;1;26;2;Regular Season;1;0;0;87
0;2033-10-11;29;4;11;3;Regular Season;1;1;0;88
0;2033-10-12;10;7;20;3;Regular Season;1;0;0;98
0;2033-10-13;22;0;3;2;Regular Season;1;0;0;106
0;2033-10-13;26;4;28;2;Regular Season;1;0;0;107
0;2033-10-13;18;5;21;7;Regular Season;1;0;0;109
0;2033-10-13;31;2;11;3;Regular Season;1;0;0;105
0;2033-10-13;30;4;35;2;Regular Season;1;0;0;108
0;2033-10-13;34;2;16;6;Regular Season;1;0;0;103
0;2033-10-13;9;3;19;2;Regular Season;1;0;0;99
0;2033-10-13;5;4;32;3;Regular Season;1;0;0;101
0;2033-10-13;15;2;4182;1;Regular Season;1;0;0;100
0;2033-10-13;17;2;14;4;Regular Season;1;0;0;102
0;2033-10-13;24;3;8;1;Regular Season;1;0;0;104
0;2033-10-14;4838;3;25;4;Regular Season;1;1;1;110
0;2033-10-14;15;6;11;5;Regular Season;1;1;0;111
0;2033-10-14;10;5;0;4;Regular Season;1;1;1;112
0;2033-10-14;12;3;27;5;Regular Season;1;0;0;114
0;2033-10-14;23;0;35;3;Regular Season;1;0;0;115
0;2033-10-14;20;4;16;1;Regular Season;1;0;0;113
0;2033-10-15;24;5;3;1;Regular Season;1;0;0;122
0;2033-10-15;27;6;4838;0;Regular Season;1;0;0;124
0;2033-10-15;33;6;28;4;Regular Season;1;0;0;121
0;2033-10-15;23;1;21;3;Regular Season;1;0;0;123
0;2033-10-15;17;2;32;3;Regular Season;1;1;0;120
0;2033-10-15;29;1;4182;4;Regular Season;1;0;0;117
0;2033-10-15;34;2;19;3;Regular Season;1;0;0;116
0;2033-10-15;9;3;5;1;Regular Season;1;0;0;118
0;2033-10-15;14;6;22;2;Regular Season;1;0;0;119
0;2033-10-16;18;2;30;7;Regular Season;1;0;0;128
0;2033-10-16;20;5;11;1;Regular Season;1;0;0;127
0;2033-10-16;0;5;8;4;Regular Season;1;0;0;125
0;2033-10-16;10;3;16;2;Regular Season;1;0;0;126
0;2033-10-17;32;6;21;3;Regular Season;1;0;0;134
0;2033-10-17;26;3;14;2;Regular Season;1;0;0;135
0;2033-10-17;12;6;25;2;Regular Season;1;0;0;136
0;2033-10-17;4838;1;17;4;Regular Season;1;0;0;137
0;2033-10-17;22;4;5;1;Regular Season;1;0;0;133
0;2033-10-17;31;2;4182;3;Regular Season;1;0;0;132
0;2033-10-17;9;2;29;1;Regular Season;1;0;0;129
0;2033-10-17;24;3;19;0;Regular Season;1;0;0;131
0;2033-10-17;34;2;15;6;Regular Season;1;0;0;130
0;2033-10-18;23;3;33;1;Regular Season;1;0;0;139
0;2033-10-18;28;1;27;3;Regular Season;1;0;0;138
0;2033-10-19;19;2;12;1;Regular Season;1;0;0;143
0;2033-10-19;8;5;35;3;Regular Season;1;0;0;142
0;2033-10-19;30;1;26;2;Regular Season;1;0;0;141
0;2033-10-19;34;4;0;0;Regular Season;1;0;0;140
0;2033-10-20;18;3;26;5;Regular Season;1;0;0;151
0;2033-10-20;4182;4;33;2;Regular Season;1;0;0;153
0;2033-10-20;11;6;23;4;Regular Season;1;0;0;155
0;2033-10-20;16;5;10;2;Regular Season;1;0;0;150
0;2033-10-20;4838;4;32;3;Regular Season;1;0;0;154
0;2033-10-20;12;2;17;1;Regular Season;1;0;0;152
0;2033-10-20;9;5;28;3;Regular Season;1;0;0;144
0;2033-10-20;14;1;31;2;Regular Season;1;0;0;145
0;2033-10-20;5;2;29;5;Regular Season;1;0;0;146
0;2033-10-20;20;3;22;4;Regular Season;1;1;0;149
0;2033-10-20;21;1;15;2;Regular Season;1;0;0;147
0;2033-10-20;3;2;27;3;Regular Season;1;0;0;148
0;2033-10-21;35;6;10;1;Regular Season;1;0;0;157
0;2033-10-21;0;2;34;3;Regular Season;1;0;0;156
0;2033-10-22;4182;5;30;4;Regular Season;1;0;0;169
0;2033-10-22;25;4;29;2;Regular Season;1;0;0;167
0;2033-10-22;22;5;15;4;Regular Season;1;0;0;166
0;2033-10-22;23;1;26;4;Regular Season;1;0;0;171
0;2033-10-22;20;0;14;4;Regular Season;1;0;0;165
0;2033-10-22;4838;5;8;4;Regular Season;1;1;1;172
0;2033-10-22;11;6;24;1;Regular Season;1;0;0;170
0;2033-10-22;16;1;21;2;Regular Season;1;1;0;168
0;2033-10-22;18;3;33;4;Regular Season;1;0;0;158
0;2033-10-22;12;3;32;4;Regular Season;1;0;0;159
0;2033-10-22;5;4;9;3;Regular Season;1;1;1;160
0;2033-10-22;28;3;0;2;Regular Season;1;0;0;164
0;2033-10-22;34;1;27;8;Regular Season;1;0;0;162
0;2033-10-22;35;7;17;2;Regular Season;1;0;0;163
0;2033-10-22;3;6;31;2;Regular Season;1;0;0;161
0;2033-10-23;19;7;4838;0;Regular Season;1;0;0;174
0;2033-10-23;25;5;10;2;Regular Season;1;0;0;173
0;2033-10-24;23;4;18;2;Regular Season;1;0;0;178
0;2033-10-24;26;4;9;2;Regular Season;1;0;0;177
0;2033-10-24;28;1;31;3;Regular Season;1;0;0;176
0;2033-10-24;29;0;14;3;Regular Season;1;0;0;175
0;2033-10-25;30;3;33;2;Regular Season;1;0;0;185
0;2033-10-25;19;3;24;2;Regular Season;1;0;0;186
0;2033-10-25;8;3;10;2;Regular Season;1;1;0;187
0;2033-10-25;11;1;34;4;Regular Season;1;0;0;188
0;2033-10-25;12;7;4182;3;Regular Season;1;0;0;184
0;2033-10-25;35;3;32;5;Regular Season;1;0;0;183
0;2033-10-25;15;4;0;2;Regular Season;1;0;0;179
0;2033-10-25;17;2;31;3;Regular Season;1;0;0;180
0;2033-10-25;22;4;16;0;Regular Season;1;0;0;181
0;2033-10-25;21;3;5;4;Regular Season;1;1;0;182
0;2033-10-26;20;3;29;2;Regular Season;1;0;0;190
0;2033-10-26;4838;3;27;6;Regular Season;1;0;0;191
0;2033-10-26;28;5;3;4;Regular Season;1;0;0;189
0;2033-10-27;32;4;33;3;Regular Season;1;1;0;199
0;2033-10-27;35;1;12;2;Regular Season;1;0;0;198
0;2033-10-27;8;6;4182;3;Regular Season;1;0;0;200
0;2033-10-27;11;0;18;1;Regular Season;1;0;0;202
0;2033-10-27;27;2;24;5;Regular Season;1;0;0;201
0;2033-10-27;31;2;25;1;Regular Season;1;0;0;197
0;2033-10-27;9;2;22;3;Regular Season;1;0;0;192
0;2033-10-27;5;5;17;3;Regular Season;1;0;0;194
0;2033-10-27;14;6;26;3;Regular Season;1;0;0;193
0;2033-10-27;21;4;16;2;Regular Season;1;0;0;195
0;2033-10-27;3;6;23;5;Regular Season;1;0;0;196
0;2033-10-28;4838;4;11;0;Regular Season;1;0;0;208
0;2033-10-28;19;5;34;3;Regular Season;1;0;0;207
0;2033-10-28;28;1;30;2;Regular Season;1;0;0;206
0;2033-10-28;29;2;15;5;Regular Season;1;0;0;204
0;2033-10-28;0;2;16;3;Regular Season;1;0;0;203
0;2033-10-28;10;3;20;4;Regular Season;1;0;0;205
0;2033-10-29;24;4;0;5;Regular Season;1;1;1;216
0;2033-10-29;33;4;12;1;Regular Season;1;0;0;217
0;2033-10-29;4182;1;18;3;Regular Season;1;0;0;219
0;2033-10-29;22;2;20;4;Regular Season;1;0;0;215
0;2033-10-29;27;4;34;1;Regular Season;1;0;0;220
0;2033-10-29;8;2;35;1;Regular Season;1;0;0;218
0;2033-10-29;17;5;9;3;Regular Season;1;0;0;211
0;2033-10-29;28;1;23;4;Regular Season;1;0;0;214
0;2033-10-29;32;4;26;1;Regular Season;1;0;0;210
0;2033-10-29;5;1;14;3;Regular Season;1;0;0;209
0;2033-10-29;3;3;30;9;Regular Season;1;0;0;212
0;2033-10-29;31;3;15;4;Regular Season;1;0;0;213
0;2033-10-30;16;4;26;5;Regular Season;1;0;0;222
0;2033-10-30;29;7;25;4;Regular Season;1;0;0;221
0;2033-10-30;17;5;23;2;Regular Season;1;0;0;223
0;2033-10-30;21;2;14;3;Regular Season;1;1;1;224
0;2033-10-30;19;6;11;2;Regular Season;1;0;0;225
0;2033-10-31;4182;3;8;1;Regular Season;1;0;0;227
0;2033-10-31;18;2;22;3;Regular Season;1;0;0;226
0;2033-11-1;33;3;19;4;Regular Season;1;0;0;233
0;2033-11-1;11;1;29;2;Regular Season;1;0;0;236
0;2033-11-1;26;5;12;3;Regular Season;1;0;0;232
0;2033-11-1;35;3;31;2;Regular Season;1;1;1;234
0;2033-11-1;32;3;10;2;Regular Season;1;1;0;235
0;2033-11-1;0;5;9;4;Regular Season;1;1;1;228
0;2033-11-1;20;3;4838;2;Regular Season;1;0;0;231
0;2033-11-1;14;2;24;3;Regular Season;1;1;0;229
0;2033-11-1;17;4;30;3;Regular Season;1;0;0;230
0;2033-11-2;8;1;19;5;Regular Season;1;0;0;239
0;2033-11-2;23;3;22;5;Regular Season;1;0;0;240
0;2033-11-2;18;3;4182;4;Regular Season;1;0;0;238
0;2033-11-2;15;7;34;4;Regular Season;1;0;0;237
0;2033-11-3;4182;6;22;3;Regular Season;1;0;0;247
0;2033-11-3;27;3;29;2;Regular Season;1;0;0;248
0;2033-11-3;11;8;35;3;Regular Season;1;0;0;249
0;2033-11-3;30;5;23;1;Regular Season;1;0;0;246
0;2033-11-3;14;2;12;3;Regular Season;1;0;0;242
0;2033-11-3;3;1;5;2;Regular Season;1;0;0;241
0;2033-11-3;25;7;31;5;Regular Season;1;0;0;245
0;2033-11-3;17;5;4838;4;Regular Season;1;1;0;243
0;2033-11-3;24;7;10;2;Regular Season;1;0;0;244
0;2033-11-4;19;3;29;4;Regular Season;1;0;0;252
0;2033-11-4;32;1;0;3;Regular Season;1;0;0;251
0;2033-11-4;5;1;28;3;Regular Season;1;0;0;250
0;2033-11-5;32;1;12;3;Regular Season;1;0;0;261
0;2033-11-5;20;3;14;0;Regular Season;1;0;0;262
0;2033-11-5;27;7;35;2;Regular Season;1;0;0;265
0;2033-11-5;23;4;4182;3;Regular Season;1;0;0;264
0;2033-11-5;10;3;21;4;Regular Season;1;1;1;260
0;2033-11-5;26;3;8;4;Regular Season;1;0;0;263
0;2033-11-5;33;3;25;5;Regular Season;1;0;0;255
0;2033-11-5;3;5;16;2;Regular Season;1;0;0;253
0;2033-11-5;34;3;4838;4;Regular Season;1;1;1;254
0;2033-11-5;30;5;22;4;Regular Season;1;0;0;259
0;2033-11-5;9;3;17;6;Regular Season;1;0;0;257
0;2033-11-5;15;2;24;1;Regular Season;1;0;0;258
0;2033-11-5;31;3;18;1;Regular Season;1;0;0;256
0;2033-11-6;19;4;35;2;Regular Season;1;0;0;270
0;2033-11-6;25;3;0;4;Regular Season;1;0;0;269
0;2033-11-6;24;5;4838;2;Regular Season;1;0;0;268
0;2033-11-6;34;6;14;3;Regular Season;1;0;0;267
0;2033-11-6;16;0;28;4;Regular Season;1;0;0;266
0;2033-11-7;4182;3;30;4;Regular Season;1;1;0;276
0;2033-11-7;23;6;11;3;Regular Season;1;0;0;277
0;2033-11-7;12;2;27;3;Regular Season;1;1;1;275
0;2033-11-7;33;2;8;1;Regular Season;1;1;0;274
0;2033-11-7;31;4;9;0;Regular Season;1;0;0;272
0;2033-11-7;29;3;18;0;Regular Season;1;0;0;271
0;2033-11-7;26;2;21;3;Regular Season;1;0;0;273
0;2033-11-9;33;3;30;4;Regular Season;1;1;0;287
0;2033-11-9;12;3;35;2;Regular Season;1;0;0;286
0;2033-11-9;26;7;4838;3;Regular Season;1;0;0;288
0;2033-11-9;19;3;17;1;Regular Season;1;0;0;289
0;2033-11-9;8;3;23;2;Regular Season;1;0;0;290
0;2033-11-9;4182;4;11;2;Regular Season;1;0;0;291
0;2033-11-9;22;2;34;3;Regular Season;1;1;1;285
0;2033-11-9;5;0;10;4;Regular Season;1;0;0;280
0;2033-11-9;15;4;18;3;Regular Season;1;0;0;278
0;2033-11-9;14;5;25;4;Regular Season;1;1;0;279
0;2033-11-9;20;5;0;3;Regular Season;1;0;0;284
0;2033-11-9;24;2;21;5;Regular Season;1;0;0;282
0;2033-11-9;31;6;32;0;Regular Season;1;0;0;283
0;2033-11-9;29;6;9;4;Regular Season;1;0;0;281
0;2033-11-11;15;3;31;4;Regular Season;1;0;0;302
0;2033-11-11;3;3;22;6;Regular Season;1;0;0;301
0;2033-11-11;29;4;32;2;Regular Season;1;0;0;303
0;2033-11-11;26;0;30;6;Regular Season;1;0;0;304
0;2033-11-11;16;4;8;3;Regular Season;1;0;0;305
0;2033-11-11;4182;3;23;1;Regular Season;1;0;0;306
0;2033-11-11;0;4;24;7;Regular Season;1;0;0;300
0;2033-11-11;11;5;17;3;Regular Season;1;0;0;299
0;2033-11-11;9;2;5;1;Regular Season;1;0;0;292
0;2033-11-11;25;3;28;9;Regular Season;1;0;0;294
0;2033-11-11;10;2;14;6;Regular Season;1;0;0;295
0;2033-11-11;34;2;21;0;Regular Season;1;0;0;293
0;2033-11-11;19;2;27;5;Regular Season;1;0;0;298
0;2033-11-11;35;6;33;3;Regular Season;1;0;0;296
0;2033-11-11;20;6;18;0;Regular Season;1;0;0;297
0;2033-11-12;22;5;34;1;Regular Season;1;0;0;311
0;2033-11-12;11;5;23;1;Regular Season;1;0;0;313
0;2033-11-12;4838;3;12;5;Regular Season;1;0;0;314
0;2033-11-12;8;5;30;1;Regular Season;1;0;0;312
0;2033-11-12;21;2;9;5;Regular Season;1;0;0;307
0;2033-11-12;27;6;17;2;Regular Season;1;0;0;308
0;2033-11-12;24;4;28;3;Regular Season;1;0;0;310
0;2033-11-12;10;2;0;1;Regular Season;1;0;0;309
0;2033-11-13;18;4;19;1;Regular Season;1;0;0;319
0;2033-11-13;15;5;14;2;Regular Season;1;0;0;317
0;2033-11-13;33;5;32;2;Regular Season;1;0;0;318
0;2033-11-13;25;4;35;3;Regular Season;1;1;1;316
0;2033-11-13;5;3;16;2;Regular Season;1;0;0;315
0;2033-11-14;30;6;4838;7;Regular Season;1;1;1;324
0;2033-11-14;8;4;31;3;Regular Season;1;1;0;323
0;2033-11-14;11;2;20;4;Regular Season;1;0;0;325
0;2033-11-14;14;1;9;4;Regular Season;1;0;0;320
0;2033-11-14;3;4;29;2;Regular Season;1;0;0;322
0;2033-11-14;21;5;0;4;Regular Season;1;0;0;321
0;2033-11-15;25;6;4182;2;Regular Season;1;0;0;332
0;2033-11-15;12;4;31;3;Regular Season;1;1;0;333
0;2033-11-15;18;5;4838;2;Regular Season;1;0;0;334
