PlayerId;Year;TeamId;LeagueId;GP;Min;W;L;T/OL;ENG;SO;GA;SA;GR
10242;2027;576;3;2;3940;0;2;0;0;0;5;37;50
10242;2026;564;3;1;3900;1;0;0;0;0;2;23;75
10242;2025;564;3;4;14308;2;2;0;0;1;7;85;64
10242;2024;565;3;3;10778;1;2;0;1;0;7;82;70
10242;2023;565;3;2;6629;0;2;0;0;0;11;65;39
11625;2027;834;7;4;11122;3;1;0;0;2;4;59;67
11625;2026;834;7;0;0;0;0;0;0;0;0;0;0
11625;2025;834;7;2;7200;2;0;0;0;1;2;46;82
11625;2024;832;7;2;7500;1;0;1;0;0;3;48;72
11625;2024;834;7;1;3600;1;0;0;0;0;2;24;60
11625;2023;834;7;4;13590;1;1;1;0;0;6;97;69
11652;2027;848;7;4;11317;2;1;0;0;0;9;91;60
11652;2026;848;7;1;3600;1;0;0;0;0;2;15;52
11652;2025;848;7;5;15078;3;1;0;0;0;6;105;74
11652;2024;848;7;2;7176;0;1;1;0;0;6;71;69
15473;2028;582;59;3;10239;0;2;0;0;0;13;125;66
15473;2027;1934;59;3;10800;1;2;0;0;0;12;139;74
15473;2026;1934;59;5;13213;1;1;1;0;0;14;139;62
15473;2025;1934;59;3;10799;2;1;0;0;0;8;96;74
15473;2024;553;9;2;7500;1;0;1;0;0;4;54;66
15473;2023;553;9;4;13463;1;2;1;0;0;14;159;69
15499;2028;568;3;2;7200;2;0;0;0;1;1;41;78
15499;2027;568;3;1;3526;0;1;0;1;0;2;20;59
15499;2024;64;1;1;3600;1;0;0;0;1;0;30;100
15499;2023;32;0;4;11841;2;1;0;0;0;9;114;77
17953;2028;729;2;5;16585;2;1;2;0;1;12;134;70
17953;2027;729;2;3;11100;3;0;0;0;0;6;103;84
17953;2026;732;2;5;17966;4;1;0;1;1;9;119;73
17953;2025;732;2;4;14738;1;1;2;0;0;9;106;70
17953;2024;732;2;4;14299;2;2;0;1;1;8;103;72
17953;2023;732;2;4;14700;3;0;1;0;0;6;99;73
19934;2023;5;0;4;14325;1;3;0;2;0;17;170;81
19934;2024;5;0;4;13463;2;2;0;1;0;17;148;70
19934;2026;32;0;3;11357;2;1;0;0;0;7;90;73
19934;2027;32;0;3;10774;0;3;0;1;0;13;102;53
19934;2028;32;0;3;11338;1;2;0;0;0;10;127;80
20231;2028;1426;247;2;5529;0;2;0;0;0;13;77;42
20231;2027;1426;247;2;7067;0;2;0;0;0;8;66;62
20231;2026;1426;247;4;13437;1;3;0;1;0;19;119;49
20231;2025;1426;247;4;13449;1;2;0;1;0;9;114;73
20231;2024;1429;247;4;11708;1;2;0;0;0;11;127;69
20231;2023;1453;247;6;19087;5;0;0;0;1;13;128;64
20716;2026;545;24;3;10800;3;0;0;0;0;4;84;79
20716;2023;519;5;4;11660;2;2;0;0;0;12;114;61
21035;2026;174;33;0;0;0;0;0;0;0;0;0;0
21035;2025;174;33;0;0;0;0;0;0;0;0;0;0
21055;2023;15;0;4;11041;2;1;0;0;0;13;103;61
21055;2024;15;0;3;9958;2;1;0;0;0;9;88;71
21055;2025;15;0;3;10761;1;2;0;0;0;12;133;88
21055;2026;15;0;4;11302;1;2;0;0;0;11;123;70
22575;2028;754;54;4;14670;2;1;1;0;1;8;109;74
24444;2028;456;29;2;7500;1;0;1;0;0;4;40;61
24444;2027;458;29;1;3600;1;0;0;0;0;3;32;64
24444;2026;457;29;2;3998;1;0;0;0;0;4;44;58
24444;2025;452;29;2;7145;1;1;0;0;0;12;58;32
24444;2024;457;29;3;11100;2;1;0;0;0;16;98;47
24444;2023;457;29;3;8286;1;2;0;0;0;13;88;48
25892;2028;171;33;0;0;0;0;0;0;0;0;0;0
25892;2026;76;10;1;3600;1;0;0;0;0;2;31;80
25924;2028;2188;20;0;0;0;0;0;0;0;0;0;0
25924;2027;2188;20;1;3600;0;1;0;0;0;5;32;46
25924;2025;65;1;0;0;0;0;0;0;0;0;0;0
25924;2023;4247;33;1;827;0;0;0;0;0;0;9;62
26672;2026;2308;16;1;3600;1;0;0;0;0;4;34;57
26672;2025;2308;16;3;10800;2;1;0;0;1;9;102;74
26672;2024;2308;16;4;14952;1;2;1;0;1;8;94;63
26818;2028;548;24;4;13754;1;3;0;0;1;13;178;79
26818;2027;548;24;4;14218;0;3;1;1;0;16;158;66
26818;2026;548;24;4;14400;2;2;0;0;0;11;129;71
27286;2028;4961;247;4;11963;2;2;0;0;0;15;104;49
27286;2027;1422;247;3;10913;3;0;0;0;0;8;94;69
27286;2026;1422;247;3;8977;0;1;1;0;0;4;123;85
27286;2025;1440;247;3;8703;0;1;1;0;0;15;102;46
27286;2024;1440;247;2;7200;1;1;0;0;0;7;62;58
27286;2023;1440;247;4;14382;2;2;0;1;0;15;116;51
28484;2023;25;0;4;14385;3;1;0;1;0;11;164;90
28484;2024;25;0;3;11100;1;1;1;0;0;12;109;72
28595;2028;750;54;2;7200;2;0;0;0;1;2;38;72
28595;2027;759;54;2;7131;1;1;0;0;0;6;57;61
28595;2026;3913;54;2;7200;2;0;0;0;0;6;58;67
28595;2025;4923;54;4;14345;2;2;0;0;0;13;105;59
28595;2024;762;54;4;14616;2;1;1;0;1;7;110;76
28595;2023;792;8;5;17883;2;3;0;1;0;12;161;71
28911;2028;584;59;4;12058;2;1;0;0;0;9;114;69
28911;2027;574;3;3;10995;1;2;0;0;0;9;118;76
28911;2025;745;2;4;14863;2;1;1;0;0;13;112;58
28911;2024;745;2;4;14637;3;1;0;0;1;7;101;75
28911;2023;743;2;5;18210;4;1;0;0;2;6;162;91
29382;2028;876;4;4;14393;2;2;0;0;1;12;144;74
29382;2026;751;2;4;14685;3;1;0;0;0;10;118;73
29382;2025;751;2;3;10800;3;0;0;0;1;5;74;70
29382;2024;751;2;4;14328;1;3;0;0;1;8;108;74
29382;2023;742;2;4;14700;3;1;0;0;0;5;90;71
29707;2028;513;5;3;11262;1;0;2;0;1;6;116;85
29707;2027;518;5;0;0;0;0;0;0;0;0;0;0
29707;2026;518;5;1;3600;1;0;0;0;0;1;29;88
29707;2025;518;5;3;11233;1;0;2;0;1;7;71;67
29707;2024;518;5;1;3600;1;0;0;0;0;3;39;79
29707;2023;734;2;4;14952;2;1;1;0;0;7;107;76
31575;2027;58;1;0;0;0;0;0;0;0;0;0;0
31575;2026;4837;1;1;1383;0;0;0;0;0;1;11;58
31575;2025;4837;1;0;0;0;0;0;0;0;0;0;0
31575;2023;560;9;3;9948;1;2;0;0;0;12;91;52
31604;2027;171;33;0;0;0;0;0;0;0;0;0;0
31604;2026;170;33;1;3600;1;0;0;0;0;2;26;66
31604;2024;4998;32;1;4200;1;0;0;0;0;5;29;46
31604;2023;81;10;0;0;0;0;0;0;0;0;0;0
34766;2025;4921;10;0;0;0;0;0;0;0;0;0;0
34766;2024;4921;10;1;3600;0;1;0;0;0;7;37;32
34766;2023;4921;10;0;0;0;0;0;0;0;0;0;0
34806;2028;1472;5;2;7200;1;1;0;0;0;4;48;67
34806;2027;515;5;2;7170;0;2;0;0;0;4;62;77
34806;2026;873;48;4;14400;3;1;0;0;0;9;105;70
34806;2025;521;5;5;14690;3;1;0;0;1;5;123;80
34806;2024;524;5;2;7500;1;1;0;0;0;3;56;81
34806;2023;524;5;4;11304;2;1;0;0;0;13;112;60
37059;2026;208;14;1;465;0;0;0;0;0;0;5;51
37059;2025;208;14;0;0;0;0;0;0;0;0;0;0
37059;2024;208;14;1;3600;0;1;0;0;0;5;33;49
37533;2026;152;10;0;0;0;0;0;0;0;0;0;0
37533;2025;152;10;0;0;0;0;0;0;0;0;0;0
37533;2024;4245;10;0;0;0;0;0;0;0;0;0;0
37533;2023;4245;10;1;3600;1;0;0;0;0;2;25;63
38537;2027;167;33;0;0;0;0;0;0;0;0;0;0
38537;2026;167;33;1;3600;1;0;0;0;0;3;20;52
38537;2024;3916;33;0;0;0;0;0;0;0;0;0;0
38789;2026;169;33;0;0;0;0;0;0;0;0;0;0
38789;2025;61;1;0;0;0;0;0;0;0;0;0;0
38789;2023;174;33;0;0;0;0;0;0;0;0;0;0
42649;2027;555;9;1;3600;1;0;0;0;0;3;22;46
42649;2026;555;9;2;7200;0;2;0;0;0;11;79;48
42649;2025;555;9;2;7200;1;1;0;0;0;10;52;38
42649;2024;556;9;2;7160;1;1;0;0;0;6;55;66
44921;2025;651;62;4;13384;2;2;0;0;0;11;99;59
44921;2024;651;62;3;11964;1;1;1;1;0;8;121;75
45521;2028;715;20;0;0;0;0;0;0;0;0;0;0
45521;2027;715;20;3;7993;1;0;1;0;0;7;53;52
45521;2025;4644;16;4;14466;2;1;1;0;1;7;99;78
62228;2025;794;8;2;4858;0;1;0;0;0;8;38;35
69075;2027;230;14;2;7149;0;2;0;0;0;6;56;58
69075;2026;230;14;0;0;0;0;0;0;0;0;0;0
69075;2025;230;14;2;5953;1;1;0;0;1;5;39;66
69075;2024;230;14;1;3600;1;0;0;0;0;1;18;73
71974;2028;1928;59;2;7451;0;1;1;0;0;7;73;65
71974;2027;2259;128;2;7148;0;2;0;1;0;6;64;66
71974;2026;1933;128;2;7200;2;0;0;0;0;7;59;62
71974;2025;563;59;2;7141;1;1;0;0;0;5;62;78
71974;2024;563;59;0;0;0;0;0;0;0;0;0;0
74664;2025;92;12;3;9165;2;0;0;0;0;10;72;46
76439;2027;4849;46;1;2777;0;1;0;0;0;4;20;45
85813;2027;96;12;5;16366;3;2;0;0;0;23;196;57
87435;2027;4991;32;0;0;0;0;0;0;0;0;0;0
87435;2026;1368;32;1;4200;0;0;1;0;0;2;42;96
87435;2025;37;1;0;0;0;0;0;0;0;0;0;0
87435;2024;96;12;5;18300;5;0;0;0;1;9;120;73
87988;2028;57;1;0;0;0;0;0;0;0;0;0;0
87988;2027;4837;1;1;3794;0;0;1;0;0;4;25;51
87988;2026;39;1;1;3600;1;0;0;0;0;3;35;70
87988;2023;1096;10;0;0;0;0;0;0;0;0;0;0
91675;2027;103;12;3;10743;0;3;0;1;0;14;99;48
91675;2026;96;12;3;10926;0;2;1;0;0;14;108;59
91675;2023;105;12;3;10800;3;0;0;0;1;4;90;83
91700;2027;99;12;3;10504;1;0;1;0;0;6;90;70
139539;2027;181;14;2;7200;2;0;0;0;0;6;72;69
139539;2026;181;14;2;7500;2;0;0;0;0;6;57;65
140262;2027;459;29;3;4824;2;1;0;0;0;8;24;32
152658;2027;126;11;4;13837;2;1;0;0;1;10;112;71
152658;2026;126;11;2;7144;1;1;0;0;0;5;74;82
152658;2025;126;11;3;10800;1;2;0;0;0;13;86;45
-1;2027;429;46;1;3600;0;1;0;0;0;3;29;64
-1;2027;440;46;1;3600;1;0;0;0;0;1;28;86
75415;2025;99;12;4;9101;1;1;0;1;0;5;91;71
75415;2023;99;12;3;10800;2;1;0;0;1;8;86;74
91234;2026;109;11;5;16146;1;1;2;0;0;14;142;63
91753;2027;94;12;6;20233;1;3;0;2;0;24;230;67
91753;2026;94;12;3;10544;0;2;0;0;0;13;108;57
76576;2025;880;48;4;14400;3;1;0;0;0;8;117;74
86782;2026;102;12;4;11775;2;0;1;0;0;7;76;56
149610;2026;137;13;3;10800;2;1;0;0;0;11;115;75
24285;2027;633;6;2;7173;1;1;0;1;0;8;68;60
24285;2026;633;6;4;14400;4;0;0;0;0;9;158;89
24285;2025;633;6;4;14679;2;2;0;0;0;15;126;61
24285;2024;633;6;2;7200;1;1;0;0;0;5;54;64
24285;2023;633;6;5;17990;2;3;0;0;1;15;179;73
50459;2027;72;10;0;0;0;0;0;0;0;0;0;0
50459;2026;61;1;1;3519;0;1;0;0;0;5;27;43
50459;2025;183;14;1;3600;0;1;0;0;0;5;40;49
50459;2024;183;14;3;10800;3;0;0;0;0;4;108;90
50459;2023;183;14;3;10772;1;2;0;0;0;4;98;85
57229;2027;221;14;2;7200;0;2;0;0;0;11;83;53
57229;2026;221;14;2;7117;0;2;0;0;0;7;56;65
57229;2025;221;14;3;7655;1;1;0;1;0;5;74;68
40698;2026;218;14;1;3600;0;1;0;0;0;3;24;57
40698;2025;218;14;1;3809;1;0;0;0;0;3;15;40
40698;2024;218;14;3;10524;1;1;0;0;0;6;89;79
86902;2027;94;12;3;4892;0;3;0;0;0;10;52;39
86987;2027;98;12;5;14362;2;2;0;0;1;14;107;53
91712;2027;104;12;3;9408;1;2;0;0;1;10;88;66
22558;2028;1831;62;5;17035;0;5;0;0;0;24;199;62
22558;2027;645;62;5;18265;4;1;0;0;1;13;153;71
22558;2026;645;62;4;14370;3;1;0;0;0;9;97;64
22558;2025;612;16;3;10800;1;2;0;0;1;7;92;76
22558;2024;634;6;3;10848;2;0;1;0;0;6;98;89
22558;2023;645;62;6;19280;2;3;0;0;0;20;183;64
84980;2027;101;12;3;10455;2;0;0;0;0;11;109;68
86097;2027;138;13;3;10800;2;1;0;0;0;10;88;58
152718;2027;143;13;4;13589;1;2;0;0;0;17;137;58
87090;2027;139;13;3;10533;1;2;0;0;0;14;132;69
75346;2025;98;12;3;9333;1;2;0;0;0;14;84;42
-1;2027;431;46;0;0;0;0;0;0;0;0;0;0
47;2024;45;1;0;0;0;0;0;0;0;0;0;0
47;2024;12;0;3;9856;1;0;1;0;0;9;101;73
47;2025;0;0;4;10261;1;1;0;0;0;14;143;73
47;2026;19;0;0;0;0;0;0;0;0;0;0;0
47;2027;19;0;2;3901;0;1;0;0;0;4;47;61
47;2028;40;1;1;2532;0;0;0;0;0;0;22;85
905;2025;427;46;1;3600;0;1;0;0;0;3;33;68
905;2024;427;46;1;3600;1;0;0;0;0;3;27;59
905;2023;427;46;1;3600;1;0;0;0;0;1;31;95
1068;2023;772;54;4;14400;4;0;0;0;0;9;117;69
1068;2023;751;9999;0;0;0;0;0;0;0;0;0;0
2214;2024;957;48;4;12582;0;4;0;0;0;20;155;55
4344;2027;2162;134;2;7200;0;2;0;0;0;9;70;55
4453;2023;167;33;0;0;0;0;0;0;0;0;0;0
4960;2023;2259;128;2;7162;1;1;0;0;0;8;48;44
5314;2023;1876;83;4;14737;2;2;0;0;0;15;143;69
6081;2023;205;14;0;0;0;0;0;0;0;0;0;0
7079;2027;775;54;3;11047;1;1;1;0;1;4;78;77
7079;2026;754;54;4;14236;3;1;0;0;1;7;109;78
7079;2025;754;54;0;0;0;0;0;0;0;0;0;0
7079;2023;497;23;4;14356;1;3;0;1;1;14;141;67
7128;2027;738;2;2;7134;0;2;0;0;0;7;66;63
7128;2025;751;2;4;14700;3;0;1;0;0;9;156;84
7128;2024;751;2;3;10695;1;2;0;2;0;9;75;65
7128;2023;740;2;3;10800;2;1;0;0;0;10;124;79
7206;2023;176;14;1;3600;0;1;0;0;0;4;38;75
7227;2024;195;14;2;7200;2;0;0;0;0;4;48;66
7227;2023;195;14;3;11026;1;1;1;0;0;6;84;72
8693;2024;498;23;3;10800;2;1;0;0;0;8;86;66
8693;2023;498;23;4;14342;2;2;0;1;0;11;117;63
9054;2026;2162;134;3;8864;1;1;1;0;0;7;68;58
9218;2024;877;4;1;2678;0;0;0;0;0;2;18;55
9218;2023;218;14;3;10800;3;0;0;0;2;1;75;94
10126;2027;1876;83;3;10771;1;2;0;0;0;7;89;70
10126;2026;1876;83;4;14700;3;1;0;0;1;8;132;80
10126;2025;4962;83;5;18050;2;3;0;0;1;11;147;72
10126;2023;718;20;3;10800;3;0;0;0;0;4;82;83
10408;2027;473;22;2;4515;0;1;0;1;0;3;46;75
10408;2026;473;22;1;3514;0;1;0;0;0;5;30;44
10408;2025;473;22;2;4719;0;0;1;0;0;7;38;40
10408;2024;473;22;3;7829;0;3;0;0;0;15;93;39
11584;2027;1869;83;2;7483;2;0;0;0;0;4;44;65
11584;2026;1869;83;3;10981;3;0;0;0;0;5;80;72
11584;2025;1869;83;4;14325;1;3;0;0;0;15;125;64
11584;2024;520;5;3;10674;0;3;0;0;0;10;106;64
11584;2023;1472;83;4;14644;2;1;1;0;0;10;112;64
11621;2024;1933;128;3;10164;3;0;0;0;0;10;69;52
13252;2024;1818;62;3;10755;0;3;0;0;0;10;80;53
13252;2023;1818;62;3;11399;3;0;0;0;0;4;81;77
13752;2024;1472;83;3;10716;2;1;0;0;1;5;72;75
14594;2026;552;9;2;7200;2;0;0;0;1;3;40;73
14594;2025;552;9;4;11081;3;0;0;1;1;8;101;67
14594;2024;561;9;2;7200;2;0;0;0;0;3;63;84
14594;2023;561;9;2;7147;1;1;0;0;0;5;68;78
16501;2025;892;4;4;14613;2;1;1;0;1;9;140;83
16501;2024;892;4;3;11100;2;1;0;0;0;7;78;66
17964;2029;762;54;3;10768;1;2;0;0;0;9;92;63
17964;2028;760;54;3;10885;1;1;1;0;0;9;114;77
17964;2027;760;54;4;10817;0;1;1;0;0;12;122;65
17964;2025;838;7;2;4497;0;2;0;0;0;7;43;45
17964;2024;838;7;2;4677;1;1;0;0;0;6;57;60
17964;2023;646;6;4;14700;3;1;0;0;0;12;130;68
18851;2027;682;22;1;3690;1;0;0;0;0;1;30;92
22925;2027;754;54;3;10781;1;2;0;0;0;13;95;51
22925;2026;1928;59;3;11100;1;1;1;0;0;10;78;53
22925;2025;1928;59;3;7763;1;0;1;0;0;4;71;68
22925;2024;1918;59;3;8376;0;1;1;0;0;12;58;41
22925;2023;764;2;3;10742;1;2;0;0;0;6;57;55
30756;2027;476;22;2;6899;0;2;0;0;0;9;60;50
31530;2025;440;46;1;3600;0;1;0;0;0;5;36;49
31530;2024;440;46;0;0;0;0;0;0;0;0;0;0
31530;2023;440;46;1;3600;1;0;0;0;0;1;22;73
31534;2025;433;46;1;3600;1;0;0;0;0;2;12;56
31534;2024;433;46;0;0;0;0;0;0;0;0;0;0
31534;2023;433;46;1;3600;1;0;0;0;0;2;34;85
31787;2025;449;46;2;7158;1;1;0;0;0;6;52;60
31787;2024;449;46;3;10702;0;3;0;1;0;13;94;49
31787;2023;449;46;2;7101;0;2;0;0;0;7;66;64
31918;2026;444;46;0;0;0;0;0;0;0;0;0;0
31918;2025;444;46;1;3600;1;0;0;0;0;1;22;77
31918;2024;444;46;1;3600;1;0;0;0;1;0;18;87
31918;2023;444;46;2;7800;1;1;0;0;0;7;78;68
31992;2023;456;29;3;10800;2;1;0;0;0;9;106;66
32447;2025;411;46;3;8954;1;2;0;1;0;11;71;51
32447;2024;411;46;3;10800;3;0;0;0;0;4;49;64
32447;2023;411;46;3;10800;2;1;0;0;0;9;69;53
32632;2024;431;46;0;0;0;0;0;0;0;0;0;0
32632;2023;431;46;1;3554;0;1;0;0;0;1;23;70
33278;2027;567;59;3;11006;3;0;0;0;0;10;113;69
33278;2026;567;59;2;7200;2;0;0;0;0;4;74;88
33278;2025;1919;128;2;7200;1;1;0;0;0;10;61;47
33278;2024;2259;128;2;7443;0;1;1;0;0;9;58;50
33278;2023;1937;128;4;14425;3;0;1;0;0;15;112;53
33842;2023;4635;193;2;7200;2;0;0;0;0;5;59;74
33842;2024;4635;193;2;5909;1;1;0;0;0;7;50;54
33854;2024;425;46;3;10800;3;0;0;0;1;3;57;72
33854;2023;425;46;1;3600;1;0;0;0;0;3;30;66
34065;2023;1481;83;3;10687;1;2;0;0;0;12;96;59
34188;2023;1923;128;2;5149;1;0;0;0;0;7;67;59
34602;2027;2158;134;2;7179;1;1;0;1;0;7;65;63
34602;2026;2158;134;3;10748;0;3;0;1;0;15;104;53
34602;2024;4922;10;0;0;0;0;0;0;0;0;0;0
34602;2023;4922;10;1;3600;1;0;0;0;0;2;40;85
34714;2024;75;10;1;1703;0;0;0;0;0;1;12;62
34714;2023;213;14;4;13182;0;3;0;0;0;13;146;72
34767;2026;67;10;1;3600;0;1;0;0;0;4;34;57
34767;2025;69;10;1;3600;1;0;0;0;0;1;38;95
34767;2024;69;10;1;3536;0;1;0;0;0;5;37;55
35200;2023;184;14;2;4573;0;1;0;0;0;8;56;49
35238;2025;418;46;0;0;0;0;0;0;0;0;0;0
35238;2024;418;46;1;3600;1;0;0;0;0;1;23;75
35238;2023;418;46;2;7200;1;1;0;0;0;5;63;78
35287;2025;437;46;1;3600;1;0;0;0;0;3;31;69
35287;2024;437;46;1;3600;1;0;0;0;0;2;31;74
35287;2023;437;46;1;3600;1;0;0;0;0;2;29;69
35406;2023;3798;193;2;7434;0;1;1;0;0;5;64;69
35491;2025;439;46;3;10355;2;1;0;0;2;6;83;76
35491;2024;439;46;1;3600;0;1;0;0;0;6;49;60
35491;2023;439;46;3;10800;1;2;0;0;0;10;89;59
35517;2025;429;46;0;0;0;0;0;0;0;0;0;0
35517;2024;429;46;1;3600;0;1;0;0;0;5;37;51
35517;2023;429;46;1;3600;1;0;0;0;0;1;21;74
37008;2027;1918;128;2;7237;1;0;1;0;0;7;54;55
37008;2026;1931;59;3;8047;2;0;0;0;0;6;64;62
37008;2025;582;59;4;14637;1;1;2;0;1;9;141;80
37008;2024;2557;128;3;11051;2;1;0;1;0;8;108;77
37092;2026;185;14;1;3600;0;1;0;0;0;3;35;67
37092;2025;185;14;1;3562;0;1;0;1;0;3;14;41
37092;2024;185;14;2;6072;1;0;0;0;0;5;53;61
37126;2023;224;14;1;3590;0;1;0;0;0;2;28;70
37524;2023;215;14;1;3600;1;0;0;0;0;1;25;76
39023;2023;1505;14;3;8915;0;2;1;1;0;9;110;73
39031;2024;216;14;2;6339;1;0;0;0;0;5;51;62
39031;2023;216;14;1;3600;1;0;0;0;0;1;22;69
39984;2023;449;46;2;7200;1;1;0;0;0;5;62;70
39986;2024;179;14;2;4372;0;1;0;0;0;1;35;73
40291;2023;434;46;2;7158;0;2;0;1;0;8;100;83
40680;2024;76;10;0;0;0;0;0;0;0;0;0;0
40680;2023;23;9999;0;0;0;0;0;0;0;0;0;0
40686;2023;220;14;1;3647;0;0;1;0;0;2;27;69
43234;2024;4991;32;0;0;0;0;0;0;0;0;0;0
43234;2023;4991;32;0;0;0;0;0;0;0;0;0;0
43295;2024;1813;62;5;14904;1;3;0;0;0;16;128;55
43295;2023;1813;62;3;10800;2;1;0;0;1;8;96;74
45245;2028;842;66;0;0;0;0;0;0;0;0;0;0
45245;2025;847;66;3;11276;1;0;2;0;0;7;92;74
45245;2024;839;7;1;3600;0;1;0;0;0;5;23;31
45245;2023;839;7;4;14700;3;1;0;0;2;4;126;87
45567;2024;176;14;3;11065;0;2;1;0;0;7;76;62
45567;2023;176;14;3;11100;1;1;1;0;0;8;140;89
45919;2024;186;14;1;3600;0;1;0;0;0;3;27;62
46795;2023;183;14;1;3600;1;0;0;0;0;4;26;47
50896;2023;1928;59;3;10749;1;2;0;1;0;13;112;60
51711;2025;4998;32;0;0;0;0;0;0;0;0;0;0
51711;2024;4998;32;0;0;0;0;0;0;0;0;0;0
51738;2024;227;14;1;3600;1;0;0;0;0;2;22;73
51738;2023;227;14;1;3600;1;0;0;0;0;1;41;100
51873;2023;170;33;0;0;0;0;0;0;0;0;0;0
68920;2025;419;46;1;3600;0;1;0;0;0;4;30;56
68920;2024;419;46;2;7200;2;0;0;0;0;8;58;48
68920;2023;419;46;1;3564;0;1;0;0;0;2;35;91
77816;2025;205;14;1;3900;0;0;1;0;0;3;32;66
79345;2025;4840;134;3;11033;1;1;1;0;0;9;133;75
79345;2024;4840;134;3;10985;0;2;1;0;0;13;89;42
79345;2023;4840;134;3;10810;1;1;1;0;1;5;65;67
87241;2023;1919;128;2;7200;1;1;0;0;0;7;57;61
88;2023;4840;134;3;10800;3;0;0;0;0;6;77;70
88;2024;1475;83;3;11074;2;1;0;1;0;10;87;60
88;2025;1481;83;3;10817;2;0;1;0;1;5;92;83
88;2026;1481;83;5;18244;1;3;1;0;1;14;167;72
88;2027;522;83;3;10232;0;3;0;0;0;14;77;40
88;2028;522;83;3;8894;2;0;0;0;1;6;54;58
182;2024;37;1;0;0;0;0;0;0;0;0;0;0
182;2024;33;0;3;9296;0;2;0;0;0;11;99;69
182;2026;35;0;2;7200;1;1;0;0;0;8;69;63
182;2027;11;0;3;10800;1;2;0;0;0;6;100;79
182;2027;49;1;0;0;0;0;0;0;0;0;0;0
182;2028;29;0;1;3600;1;0;0;0;0;2;21;67
182;2028;36;1;0;0;0;0;0;0;0;0;0;0
330;2023;4998;32;0;0;0;0;0;0;0;0;0;0
833;2028;2319;16;0;0;0;0;0;0;0;0;0;0
833;2028;614;16;1;3589;0;1;0;0;0;4;34;59
833;2027;614;16;4;14977;1;2;1;0;0;18;136;60
833;2026;612;16;2;7200;1;1;0;0;0;8;57;51
833;2025;613;16;0;0;0;0;0;0;0;0;0;0
833;2024;4644;16;3;10778;0;3;0;1;0;11;82;49
833;2023;619;16;3;7458;1;1;0;0;0;3;53;68
1724;2029;637;6;5;15996;4;0;0;0;0;9;99;65
1724;2028;637;6;2;7480;1;1;0;1;0;7;73;61
1724;2027;637;6;0;0;0;0;0;0;0;0;0;0
1724;2026;637;6;5;18273;4;0;1;0;1;8;128;75
1724;2025;637;6;5;17807;1;2;1;0;0;20;143;50
1724;2023;480;22;5;18840;4;0;1;0;2;8;131;81
2302;2023;17;0;3;9167;1;2;0;0;0;14;91;53
2302;2024;17;0;4;9924;2;0;0;0;0;7;77;66
2302;2025;31;0;4;9875;0;2;0;0;0;14;96;55
2302;2026;31;0;4;11295;1;3;0;0;0;18;120;46
2302;2027;31;0;4;13753;2;2;0;0;0;15;109;50
2302;2028;31;0;3;8671;1;1;0;0;0;7;70;61
2302;2029;31;0;4;13138;0;2;1;0;0;13;135;66
2885;2029;1477;5;3;10280;0;3;0;0;0;12;104;54
2885;2028;1477;5;2;7200;2;0;0;0;0;2;41;71
2885;2027;1477;5;2;7200;2;0;0;0;0;4;36;57
2885;2026;1477;5;2;7200;1;1;0;0;0;7;59;51
2885;2025;2193;5;3;10759;2;1;0;1;1;4;84;87
2885;2024;4962;83;4;14700;3;0;1;0;1;6;100;77
2885;2023;4962;83;4;11132;1;2;0;0;0;11;112;66
4439;2023;44;1;1;3600;1;0;0;0;0;3;28;56
4457;2026;78;10;0;0;0;0;0;0;0;0;0;0
4457;2024;2564;10;0;0;0;0;0;0;0;0;0;0
4457;2023;2564;10;1;3600;1;0;0;0;0;2;21;67
5013;2023;18;0;4;13763;2;2;0;0;0;13;120;69
5013;2024;18;0;5;18299;4;1;0;0;1;12;192;91
5013;2025;18;0;4;14344;3;1;0;0;1;7;118;87
5013;2027;12;0;4;14335;0;4;0;1;0;15;176;80
5013;2028;12;0;5;16159;3;2;0;0;1;15;146;67
5013;2029;12;0;4;15390;4;0;0;0;0;12;114;64
6739;2028;2579;29;3;9486;1;1;0;0;0;13;101;54
6739;2027;2579;29;2;6802;1;1;0;0;0;9;55;44
8937;2029;636;6;3;7563;2;0;0;0;0;4;33;52
8937;2028;636;6;1;3539;0;1;0;0;0;5;46;74
8937;2027;636;6;2;7200;0;2;0;0;0;6;82;83
8937;2026;636;6;1;3600;1;0;0;0;0;2;32;89
8937;2023;36;1;1;3562;0;1;0;2;0;1;17;65
8937;2024;29;0;3;9428;2;1;0;0;0;8;80;70
8937;2024;36;1;0;0;0;0;0;0;0;0;0;0
10475;2028;1922;59;4;11494;2;1;0;0;0;12;107;61
10475;2027;2182;8;6;17724;1;4;0;0;0;20;198;63
10475;2026;778;8;5;18140;4;1;0;0;1;11;114;63
10475;2025;778;8;4;14675;3;0;1;0;1;6;128;84
10475;2024;778;8;6;21833;2;3;1;0;0;20;182;62
10475;2023;2182;8;5;18300;4;1;0;0;1;10;153;78
14524;2029;555;9;1;3600;1;0;0;0;0;2;23;71
14524;2028;555;9;2;7408;2;0;0;0;1;3;63;84
14524;2027;555;9;1;3600;1;0;0;0;0;2;35;95
14524;2026;555;9;1;3600;0;1;0;0;0;5;46;73
14524;2025;555;9;3;10695;0;3;0;0;0;12;114;65
17813;2029;733;2;3;10800;3;0;0;0;1;3;107;95
17813;2028;733;2;3;11100;2;0;1;0;1;5;95;79
