PlayerId;TeamId;FranchiseId;Games Played;Minutes Played;Wins;Losses;OT;Shots Against;Saves;Goals Against;Goals Against Average;Shutouts;Save Percentage;Game Rating
143879;567;567;12;694;9;1;1;269;249;20;1.73;0;.926;67
144410;1910;1910;19;925;6;7;1;579;515;64;4.15;1;.889;62
144705;631;631;18;1090;13;5;0;502;453;49;2.70;0;.902;65
145038;4538;4538;22;1164;8;10;0;658;594;64;3.30;2;.903;64
145636;2465;2465;20;1101;1;15;2;739;655;84;4.58;0;.886;59
145787;714;714;4;140;2;0;0;90;86;4;1.71;0;.956;71
146184;4998;4998;2;118;0;2;0;70;63;7;3.54;0;.900;68
146249;3913;3913;4;199;1;1;1;117;109;8;2.41;0;.932;75
146386;873;873;5;297;2;3;0;128;115;13;2.62;1;.898;67
146445;894;894;24;1440;9;12;2;802;742;60;2.50;1;.925;76
146479;945;945;24;1319;7;10;5;793;702;91;4.14;0;.885;62
146684;892;892;11;628;6;2;2;273;260;13;1.24;1;.952;75
146762;1934;1934;12;570;4;4;1;371;321;50;5.26;0;.865;53
146862;17;17;44;2524;23;16;2;1330;1221;109;2.59;2;.918;72
147264;522;522;24;1389;8;11;3;742;678;64;2.76;1;.914;71
147845;2488;2488;22;1303;8;13;1;644;574;70;3.22;1;.891;64
147901;834;834;16;869;8;6;1;443;402;41;2.83;1;.907;67
147945;4182;4182;40;2456;23;13;4;1289;1174;115;2.81;1;.911;70
148041;828;828;19;1133;8;11;0;574;520;54;2.86;2;.906;69
148503;619;619;3;180;3;0;0;72;69;3;1.00;1;.958;84
148508;495;495;32;1931;21;9;2;921;851;70;2.17;2;.924;72
148573;3913;3913;43;2589;16;22;5;1414;1294;120;2.78;3;.915;74
148576;3913;3913;25;1478;8;15;2;769;690;79;3.21;0;.897;65
148652;762;762;22;1218;8;12;1;623;567;56;2.76;4;.910;67
148691;1429;1429;13;717;4;8;0;415;363;52;4.35;0;.875;56
148788;751;751;42;2562;27;12;3;1317;1219;98;2.30;3;.926;76
148829;2545;2545;22;1216;14;7;0;582;541;41;2.02;4;.930;76
148904;754;754;18;985;7;8;1;485;446;39;2.37;2;.920;70
148956;4923;4923;2;124;1;1;0;67;60;7;3.36;0;.896;72
148958;25;25;9;539;6;2;1;240;219;21;2.33;1;.913;67
149112;760;760;8;432;3;2;1;240;229;11;1.53;1;.954;80
149191;746;746;12;620;8;1;0;301;287;14;1.35;3;.953;79
149221;769;769;25;1494;13;11;1;784;714;70;2.81;1;.911;70
149280;774;774;44;2649;32;11;1;970;896;74;1.68;12;.924;70
149450;58;58;25;1495;11;10;4;863;796;67;2.69;5;.922;74
149455;2473;2473;6;369;3;1;2;143;129;14;2.28;0;.902;63
149584;651;651;31;1857;18;6;6;788;724;64;2.07;3;.919;69
149847;796;796;35;2075;15;20;0;1148;1040;108;3.12;1;.906;67
149858;877;877;23;1387;11;9;3;610;551;59;2.55;2;.903;65
149863;427;427;4;240;1;3;0;156;137;19;4.75;0;.878;56
149969;639;639;37;2188;19;16;2;1145;1054;91;2.49;3;.921;74
149981;1930;1930;18;978;8;7;2;488;425;63;3.86;1;.871;56
150187;546;546;6;208;1;2;0;135;121;14;4.03;0;.896;58
150203;547;547;25;1474;13;9;2;794;728;66;2.69;1;.917;69
151940;891;891;16;980;9;5;2;426;395;31;1.90;3;.927;72
152201;512;512;21;1272;8;10;3;579;514;65;3.07;1;.888;60
152202;1861;1861;25;1331;11;13;0;833;764;69;3.11;1;.917;69
152266;844;844;25;1339;8;11;3;731;667;64;2.87;1;.912;68
152464;524;524;15;851;4;9;1;505;455;50;3.52;1;.901;65
152478;1872;1872;36;2167;17;17;2;1130;1039;91;2.52;3;.919;74
152624;502;502;41;2485;21;15;5;1079;999;80;1.93;7;.926;73
152650;434;434;4;240;4;0;0;83;77;6;1.50;1;.928;69
152717;10;10;30;1681;11;16;1;1027;939;88;3.14;1;.914;71
152851;627;627;2;100;0;1;0;51;43;8;4.78;0;.843;50
153618;1927;1927;23;1333;5;12;5;806;719;87;3.91;1;.892;63
153779;474;474;12;411;0;5;0;286;254;32;4.67;0;.888;58
154162;846;846;14;843;12;2;0;342;308;34;2.42;0;.901;63
154414;1415;877;29;1756;19;8;2;685;635;50;1.71;7;.927;71
155474;511;511;18;1088;11;6;1;465;427;38;2.10;3;.918;69
155769;1928;1928;11;626;6;4;0;289;247;42;4.02;0;.855;50
155917;1931;1931;15;820;6;7;0;445;389;56;4.09;0;.874;57
155943;574;574;12;729;8;2;2;349;324;25;2.06;1;.928;73
155945;1930;1930;9;462;3;2;2;217;181;36;4.67;0;.834;43
156148;4644;4644;12;590;3;5;1;357;316;41;4.17;1;.885;58
156221;1910;1910;21;1087;2;13;4;752;665;87;4.80;0;.884;60
156254;2308;2308;20;1098;11;6;2;515;457;58;3.17;1;.887;57
156298;617;617;14;606;3;4;1;369;331;38;3.76;0;.897;63
156322;622;622;27;1625;27;0;0;395;360;35;1.29;7;.911;63
156632;626;626;33;1912;23;8;1;770;698;72;2.26;4;.906;65
157189;21;21;3;180;3;0;0;81;75;6;2.00;1;.926;75
157295;978;978;18;992;8;6;2;547;498;49;2.96;0;.910;69
157416;894;894;11;616;2;7;2;372;336;36;3.50;0;.903;68
157903;1430;1430;18;917;10;5;0;478;426;52;3.40;0;.891;59
158630;498;498;28;1596;13;14;0;820;752;68;2.56;2;.917;69
158979;547;547;12;699;5;7;0;400;359;41;3.52;0;.898;65
160577;641;641;25;1242;7;12;3;727;647;80;3.86;0;.890;59
160650;548;548;14;760;6;3;2;421;386;35;2.76;0;.917;68
161006;199;199;24;1407;14;10;0;698;630;68;2.90;1;.903;68
161046;4922;4922;15;787;6;7;0;449;402;47;3.58;0;.895;65
161047;69;69;10;604;4;5;1;250;226;24;2.38;2;.904;64
161069;2158;2158;10;604;9;0;1;137;122;15;1.49;1;.891;58
161081;2163;2163;20;1218;12;4;4;483;443;40;1.97;3;.917;68
161128;957;957;27;1550;16;9;1;711;648;63;2.44;2;.911;66
161129;4246;4246;12;665;7;2;1;347;317;30;2.71;0;.914;68
161180;2188;2188;2;120;0;0;1;76;72;4;1.99;0;.947;87
161336;628;628;28;1690;11;12;5;823;743;80;2.84;2;.903;66
